# This is F1TENTH simulation from 24.11.2022 at time 16:50:37
# Done with git-revision: unknown
#
# Saving: 0.03 s
#
# Controller: Blank-MPPI-0
#
# Data:
time,translational_control,angular_control,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0,LIDAR_1,LIDAR_2,LIDAR_3,LIDAR_4,LIDAR_5,LIDAR_6,LIDAR_7,LIDAR_8,LIDAR_9,LIDAR_10,LIDAR_11,LIDAR_12,LIDAR_13,LIDAR_14,LIDAR_15,LIDAR_16,LIDAR_17,LIDAR_18,LIDAR_19,LIDAR_20,LIDAR_21,LIDAR_22,LIDAR_23,LIDAR_24,LIDAR_25,LIDAR_26,LIDAR_27,LIDAR_28,LIDAR_29,LIDAR_30,LIDAR_31,LIDAR_32,LIDAR_33,LIDAR_34,LIDAR_35,LIDAR_36,LIDAR_37,LIDAR_38,LIDAR_39,LIDAR_40,LIDAR_41,LIDAR_42,LIDAR_43,LIDAR_44,LIDAR_45,LIDAR_46,LIDAR_47,LIDAR_48,LIDAR_49,LIDAR_50,LIDAR_51,LIDAR_52,LIDAR_53,LIDAR_54,LIDAR_55,LIDAR_56,LIDAR_57,LIDAR_58,LIDAR_59,LIDAR_60,LIDAR_61,LIDAR_62,LIDAR_63,LIDAR_64,LIDAR_65,LIDAR_66,LIDAR_67,WYPT_X_0,WYPT_X_1,WYPT_X_2,WYPT_X_3,WYPT_X_4,WYPT_X_5,WYPT_X_6,WYPT_X_7,WYPT_X_8,WYPT_X_9,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_Y_0,WYPT_Y_1,WYPT_Y_2,WYPT_Y_3,WYPT_Y_4,WYPT_Y_5,WYPT_Y_6,WYPT_Y_7,WYPT_Y_8,WYPT_Y_9,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14
3.66,3.118000030517578,3.2790000438690186,-18.136,5.262,2.91,5.511,0.0,-0.201,-0.973,0.23,-0.04,0.021,1.084,1.09,1.09,1.134,1.122,1.139,1.196,1.211,1.186,1.225,1.255,1.336,1.332,1.411,1.434,1.53,1.611,1.685,1.769,1.907,2.02,2.132,2.326,2.589,2.836,3.155,3.576,4.296,5.171,6.534,7.957,8.748,9.397,9.774,10.155,10.531,6.683,5.049,4.151,3.57,3.053,2.695,2.388,2.232,2.012,1.859,1.738,1.616,1.554,1.466,1.406,1.357,1.268,1.255,1.167,1.191,1.139,1.092,1.095,1.062,1.03,1.019,1.021,1.026,1.006,1.019,0.966,0.96,5.234,5.42,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,-18.145,-18.784,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136
3.69,-5.015999794006348,-3.5,-18.296,5.306,2.906,5.609,0.0,0.16,-0.972,0.234,-0.02,0.115,1.071,1.076,1.137,1.126,1.131,1.129,1.191,1.203,1.22,1.268,1.321,1.322,1.353,1.406,1.436,1.568,1.591,1.647,1.743,1.884,2.011,2.161,2.299,2.553,2.812,3.13,3.579,4.271,5.056,6.397,7.8,8.583,9.108,9.515,9.922,10.311,6.899,5.144,4.102,3.591,3.077,2.688,2.429,2.247,2.016,1.875,1.746,1.675,1.596,1.46,1.376,1.36,1.293,1.272,1.229,1.128,1.151,1.088,1.116,1.041,1.037,1.028,1.009,0.999,0.956,0.997,0.939,0.97,5.234,5.42,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,-18.145,-18.784,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136
3.72,2.809999942779541,-3.5,-18.458,5.347,2.921,5.46,0.0,0.862,-0.976,0.219,-0.019,0.019,1.067,1.063,1.124,1.097,1.122,1.164,1.172,1.241,1.239,1.277,1.304,1.334,1.411,1.426,1.522,1.551,1.646,1.732,1.764,1.983,2.057,2.236,2.435,2.656,2.975,3.286,3.818,4.476,5.49,6.896,7.99,8.626,9.109,9.549,9.91,10.319,6.066,4.675,3.968,3.405,2.911,2.644,2.356,2.067,1.994,1.814,1.715,1.561,1.516,1.475,1.335,1.357,1.234,1.255,1.159,1.158,1.119,1.083,1.067,1.038,1.004,1.07,0.999,0.986,0.929,1.003,0.962,0.935,5.42,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,-18.784,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689
3.75,-1.7330000400543213,1.2669999599456787,-18.618,5.386,2.942,5.55,0.0,0.22,-0.98,0.198,-0.032,-0.075,1.117,1.124,1.123,1.123,1.146,1.169,1.182,1.23,1.237,1.319,1.306,1.37,1.419,1.489,1.524,1.653,1.677,1.76,1.895,1.999,2.124,2.36,2.538,2.813,3.193,3.543,4.142,4.995,6.1,7.446,8.239,8.748,9.196,9.57,9.948,10.245,5.304,4.256,3.662,3.083,2.798,2.513,2.231,2.081,1.884,1.771,1.682,1.549,1.459,1.432,1.326,1.294,1.259,1.195,1.15,1.174,1.103,1.045,1.069,1.037,0.977,0.989,0.987,0.972,0.98,0.993,0.921,0.935,5.42,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,-18.784,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689
3.78,-3.361999988555908,-3.1019999980926514,-18.78,5.424,2.941,5.506,0.0,-0.382,-0.98,0.2,-0.031,-0.041,1.14,1.144,1.121,1.137,1.166,1.201,1.236,1.248,1.255,1.321,1.331,1.362,1.411,1.523,1.515,1.607,1.756,1.754,1.892,2.003,2.17,2.357,2.552,2.834,3.138,3.548,4.102,4.891,6.081,7.344,8.117,8.6,9.015,9.37,9.762,10.116,5.298,4.242,3.632,3.074,2.78,2.484,2.22,2.031,1.854,1.733,1.641,1.547,1.465,1.394,1.294,1.259,1.186,1.199,1.136,1.116,1.094,1.042,1.064,1.037,1.004,0.995,1.017,0.954,0.95,0.973,0.946,0.966,5.42,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,-18.784,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689
3.81,2.378999948501587,3.5,-18.94,5.462,2.926,5.411,0.0,-0.839,-0.977,0.214,-0.02,-0.134,1.102,1.175,1.148,1.141,1.21,1.164,1.183,1.262,1.248,1.313,1.358,1.385,1.395,1.521,1.518,1.602,1.663,1.747,1.867,2.009,2.154,2.291,2.521,2.761,3.077,3.411,3.963,4.711,5.75,6.911,7.731,8.31,8.76,9.092,9.446,9.808,5.733,4.504,3.792,3.186,2.75,2.452,2.221,2.038,1.922,1.768,1.679,1.551,1.449,1.439,1.285,1.297,1.237,1.185,1.149,1.132,1.094,1.046,1.069,1.038,0.982,0.955,0.989,0.935,0.956,0.96,0.93,0.952,5.42,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,-18.784,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689
3.84,6.011000156402588,1.4129999876022339,-19.098,5.5,2.896,5.486,0.0,-1.121,-0.97,0.243,0.0,-0.039,1.122,1.173,1.129,1.146,1.154,1.197,1.223,1.225,1.239,1.289,1.313,1.366,1.414,1.41,1.535,1.561,1.651,1.716,1.867,1.875,2.072,2.204,2.399,2.562,2.873,3.139,3.656,4.252,4.982,6.209,7.061,7.751,8.257,8.678,9.033,9.404,9.761,5.276,4.237,3.586,3.007,2.743,2.443,2.167,1.985,1.862,1.706,1.643,1.509,1.427,1.358,1.31,1.23,1.193,1.195,1.107,1.067,1.089,1.03,1.007,1.044,0.997,0.995,0.99,0.925,0.928,0.959,0.944,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239
3.87,0.029999999329447746,-2.950000047683716,-19.259,5.541,2.867,5.671,0.0,-0.621,-0.963,0.271,0.021,0.001,1.109,1.112,1.171,1.149,1.148,1.182,1.206,1.237,1.237,1.247,1.292,1.319,1.407,1.403,1.51,1.509,1.628,1.694,1.741,1.838,1.998,2.107,2.228,2.477,2.648,2.97,3.341,3.821,4.507,5.313,6.471,7.244,7.857,8.279,8.677,9.01,9.298,9.685,4.799,3.907,3.339,2.84,2.63,2.305,2.112,1.909,1.754,1.657,1.556,1.51,1.355,1.357,1.315,1.242,1.169,1.138,1.099,1.106,1.057,1.037,1.004,1.017,0.975,0.923,0.97,0.934,0.938,0.91,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239
3.9,6.728000164031982,3.5,-19.424,5.584,2.851,5.677,0.0,-0.528,-0.958,0.286,0.026,-0.08,1.13,1.122,1.18,1.144,1.199,1.167,1.199,1.203,1.232,1.24,1.314,1.316,1.318,1.431,1.478,1.516,1.581,1.629,1.745,1.817,1.97,2.081,2.203,2.374,2.591,2.899,3.198,3.651,4.256,4.965,5.983,6.899,7.555,7.957,8.351,8.713,9.062,9.348,5.234,4.201,3.455,2.972,2.68,2.384,2.173,1.978,1.854,1.73,1.595,1.491,1.393,1.379,1.281,1.241,1.178,1.167,1.094,1.07,1.058,1.028,1.012,1.023,0.977,0.947,0.953,0.959,0.952,0.888,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239
3.93,7.0,-2.138000011444092,-19.59,5.63,2.836,5.884,0.0,-0.326,-0.954,0.301,0.028,0.015,1.121,1.15,1.126,1.138,1.139,1.196,1.201,1.23,1.245,1.244,1.293,1.292,1.367,1.404,1.465,1.483,1.575,1.637,1.699,1.816,1.917,1.989,2.178,2.326,2.505,2.801,3.085,3.501,4.062,4.781,5.759,6.549,7.232,7.733,8.078,8.42,8.739,9.098,9.413,4.432,3.714,3.132,2.759,2.389,2.245,1.98,1.835,1.715,1.631,1.492,1.458,1.36,1.313,1.236,1.218,1.124,1.113,1.083,1.094,1.052,1.027,0.978,0.972,0.967,0.95,0.935,0.941,0.928,5.605,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,-19.423,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239
3.96,1.6979999542236328,2.250999927520752,-19.762,5.679,2.831,6.098,0.0,-0.013,-0.952,0.306,0.025,-0.04,1.141,1.145,1.16,1.128,1.183,1.202,1.16,1.218,1.226,1.24,1.271,1.319,1.365,1.369,1.47,1.479,1.578,1.598,1.682,1.762,1.914,2.044,2.187,2.311,2.502,2.742,3.033,3.423,3.925,4.64,5.558,6.389,7.034,7.467,7.783,8.212,8.499,8.8,9.172,4.567,3.692,3.235,2.831,2.529,2.267,2.043,1.85,1.711,1.618,1.558,1.473,1.353,1.311,1.234,1.206,1.166,1.105,1.101,1.023,1.047,0.986,0.959,0.987,0.952,0.942,0.92,0.955,0.929,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782
3.99,3.818000078201294,3.5,-19.938,5.732,2.829,6.146,0.0,-0.071,-0.951,0.308,0.019,0.027,1.141,1.128,1.12,1.124,1.175,1.173,1.165,1.218,1.22,1.249,1.304,1.303,1.387,1.399,1.435,1.466,1.538,1.646,1.675,1.776,1.925,2.011,2.186,2.342,2.448,2.727,3.022,3.408,3.884,4.612,5.433,6.221,6.855,7.322,7.633,7.953,8.293,8.618,8.959,4.714,3.816,3.226,2.775,2.488,2.196,2.079,1.88,1.759,1.647,1.537,1.471,1.38,1.291,1.281,1.213,1.171,1.163,1.114,1.05,1.031,1.036,0.991,0.972,0.993,0.967,0.935,0.954,0.949,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782
4.02,5.824999809265137,-3.5,-20.115,5.785,2.831,6.264,0.0,0.456,-0.952,0.306,0.018,0.123,1.137,1.161,1.125,1.151,1.14,1.136,1.214,1.212,1.245,1.251,1.275,1.304,1.347,1.376,1.456,1.515,1.525,1.6,1.659,1.799,1.901,2.018,2.106,2.298,2.525,2.739,3.087,3.399,3.921,4.599,5.458,6.143,6.72,7.132,7.436,7.809,8.097,8.437,8.775,4.55,3.758,3.179,2.787,2.464,2.224,2.026,1.9,1.773,1.615,1.553,1.453,1.392,1.301,1.283,1.194,1.185,1.116,1.081,1.076,1.012,1.016,1.022,0.974,0.949,0.984,0.929,0.932,0.947,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782
4.05,3.992000102996826,-3.5,-20.297,5.84,2.851,6.431,0.0,0.843,-0.958,0.287,0.004,0.027,1.135,1.159,1.162,1.144,1.157,1.192,1.197,1.221,1.227,1.251,1.301,1.345,1.405,1.412,1.47,1.497,1.618,1.654,1.729,1.825,1.984,2.078,2.239,2.402,2.638,2.918,3.208,3.629,4.237,5.016,5.717,6.269,6.726,7.116,7.469,7.756,8.063,8.337,8.717,4.159,3.433,3.023,2.64,2.446,2.152,1.978,1.84,1.708,1.595,1.493,1.404,1.359,1.272,1.229,1.178,1.186,1.079,1.111,1.04,1.02,1.002,1.03,0.956,0.943,0.982,0.931,0.912,0.882,5.791,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,-20.063,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782
4.08,4.900000095367432,-0.4350000023841858,-20.483,5.894,2.873,6.551,0.0,0.389,-0.964,0.266,-0.017,-0.068,1.127,1.145,1.145,1.196,1.185,1.174,1.173,1.217,1.211,1.255,1.321,1.302,1.373,1.439,1.484,1.554,1.62,1.708,1.781,1.856,1.952,2.156,2.328,2.496,2.755,3.038,3.457,3.934,4.509,5.247,5.836,6.319,6.756,7.09,7.421,7.698,7.993,8.276,4.851,3.869,3.247,2.818,2.523,2.248,2.077,1.906,1.71,1.639,1.57,1.467,1.395,1.352,1.24,1.2,1.192,1.122,1.09,1.017,1.033,1.01,0.98,1.003,0.978,0.978,0.922,0.953,0.936,0.926,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342
4.11,4.13100004196167,3.5,-20.673,5.95,2.877,6.693,0.0,-0.332,-0.965,0.262,-0.022,-0.077,1.114,1.117,1.136,1.167,1.173,1.207,1.222,1.213,1.262,1.308,1.312,1.365,1.345,1.441,1.447,1.528,1.656,1.695,1.779,1.909,2.014,2.142,2.299,2.532,2.715,3.072,3.442,3.999,4.62,5.291,5.756,6.231,6.627,6.959,7.205,7.532,7.845,8.1,4.927,3.775,3.215,2.811,2.451,2.245,2.059,1.884,1.755,1.64,1.538,1.446,1.37,1.299,1.293,1.209,1.177,1.125,1.11,1.055,1.024,1.046,0.985,0.969,0.96,0.958,0.953,0.943,0.953,0.943,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342
4.14,1.0379999876022339,0.3499999940395355,-20.867,6.007,2.863,6.817,0.0,-0.533,-0.961,0.275,-0.008,0.018,1.131,1.097,1.182,1.158,1.153,1.201,1.214,1.185,1.257,1.253,1.312,1.348,1.365,1.433,1.522,1.513,1.628,1.677,1.74,1.878,2.005,2.084,2.258,2.492,2.659,2.968,3.321,3.779,4.302,4.945,5.464,5.943,6.334,6.646,6.926,7.184,7.506,7.764,8.112,3.901,3.291,2.899,2.598,2.296,2.101,1.91,1.761,1.624,1.563,1.503,1.398,1.347,1.273,1.197,1.184,1.119,1.124,1.078,1.019,1.031,1.028,0.971,0.928,0.949,0.926,0.94,0.907,0.944,5.977,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,-20.702,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342
4.17,0.5049999952316284,-3.5,-21.064,6.065,2.85,6.856,0.0,-0.177,-0.958,0.287,0.006,0.016,1.114,1.117,1.149,1.127,1.158,1.187,1.164,1.211,1.228,1.232,1.291,1.295,1.398,1.408,1.492,1.507,1.618,1.683,1.709,1.827,1.95,2.077,2.186,2.37,2.605,2.864,3.289,3.598,4.112,4.702,5.216,5.697,6.023,6.346,6.649,6.885,7.214,7.454,7.801,4.497,3.558,2.958,2.665,2.354,2.095,1.991,1.897,1.717,1.597,1.46,1.452,1.356,1.308,1.214,1.218,1.15,1.098,1.064,1.08,1.033,1.011,0.97,1.004,0.953,0.949,0.957,0.951,0.907,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923
4.2,7.0,3.5,-21.261,6.123,2.847,6.869,0.0,-0.248,-0.957,0.291,0.007,-0.08,1.156,1.131,1.121,1.181,1.146,1.177,1.212,1.214,1.232,1.263,1.306,1.297,1.378,1.426,1.469,1.514,1.566,1.638,1.759,1.791,1.951,2.018,2.195,2.378,2.596,2.854,3.147,3.556,4.089,4.573,5.025,5.511,5.794,6.15,6.414,6.669,6.921,7.197,7.556,7.896,3.693,3.083,2.666,2.351,2.18,1.969,1.783,1.693,1.589,1.503,1.428,1.342,1.305,1.238,1.229,1.151,1.079,1.107,1.055,1.031,1.05,1.003,0.977,0.989,0.961,0.909,0.902,0.95,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923
4.23,-7.0,3.5,-21.461,6.183,2.836,7.075,0.0,-0.341,-0.954,0.3,0.011,0.016,1.142,1.108,1.152,1.157,1.123,1.184,1.215,1.219,1.221,1.285,1.265,1.326,1.355,1.423,1.42,1.495,1.608,1.598,1.703,1.76,1.855,1.999,2.165,2.377,2.517,2.8,3.08,3.4,3.918,4.361,4.786,5.246,5.577,5.861,6.149,6.398,6.667,6.946,7.184,7.492,3.868,3.19,2.726,2.423,2.218,1.998,1.91,1.744,1.656,1.533,1.417,1.358,1.257,1.256,1.209,1.156,1.144,1.05,1.108,1.027,0.981,1.017,0.976,0.968,0.947,0.959,0.915,0.949,6.16,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,-21.342,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923
4.26,1.9329999685287476,-3.5,-21.662,6.244,2.83,6.866,0.0,0.275,-0.952,0.306,0.021,0.112,1.167,1.144,1.14,1.118,1.132,1.169,1.175,1.204,1.199,1.199,1.279,1.302,1.365,1.36,1.468,1.511,1.561,1.606,1.671,1.772,1.889,2.041,2.167,2.336,2.472,2.742,3.033,3.364,3.817,4.285,4.604,5.072,5.307,5.624,5.931,6.177,6.454,6.663,6.961,7.216,7.575,3.305,2.82,2.517,2.217,2.095,1.874,1.746,1.659,1.569,1.454,1.394,1.359,1.26,1.247,1.161,1.157,1.089,1.073,1.036,1.042,0.995,1.018,0.995,0.954,0.912,0.975,0.967,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,4.809,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923,-30.557
4.29,-6.710999965667725,-3.5,-21.86,6.303,2.846,6.914,0.0,0.773,-0.957,0.291,0.009,0.016,1.133,1.117,1.111,1.158,1.154,1.154,1.19,1.225,1.242,1.26,1.279,1.362,1.359,1.349,1.459,1.503,1.553,1.663,1.695,1.842,1.921,2.012,2.238,2.398,2.561,2.822,3.148,3.5,3.875,4.308,4.637,5.0,5.241,5.532,5.795,6.026,6.26,6.528,6.801,7.139,7.447,3.104,2.766,2.41,2.208,1.991,1.85,1.731,1.595,1.566,1.415,1.355,1.296,1.263,1.223,1.164,1.101,1.122,1.036,1.026,1.028,0.987,0.98,0.96,0.95,0.937,0.876,0.923,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,4.809,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923,-30.557
4.32,7.0,-0.878000020980835,-22.057,6.361,2.866,6.717,0.0,0.257,-0.962,0.272,-0.014,-0.08,1.11,1.158,1.125,1.148,1.155,1.19,1.21,1.216,1.221,1.242,1.288,1.305,1.424,1.387,1.486,1.554,1.643,1.719,1.735,1.858,1.994,2.119,2.261,2.401,2.653,2.937,3.309,3.643,3.99,4.29,4.679,4.945,5.194,5.444,5.658,5.954,6.17,6.405,6.652,7.024,3.527,2.891,2.585,2.297,2.101,1.901,1.725,1.655,1.579,1.497,1.404,1.328,1.237,1.238,1.195,1.144,1.11,1.096,1.067,1.012,0.988,1.008,0.975,0.957,0.981,0.926,0.939,0.889,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,4.809,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923,-30.557
4.35,-2.375,3.5,-22.252,6.419,2.866,6.921,0.0,-0.467,-0.962,0.272,-0.017,-0.103,1.138,1.187,1.13,1.163,1.136,1.165,1.164,1.234,1.232,1.278,1.309,1.379,1.354,1.409,1.487,1.575,1.584,1.692,1.778,1.896,1.95,2.075,2.216,2.449,2.65,2.915,3.235,3.53,3.863,4.212,4.539,4.788,5.008,5.238,5.459,5.721,5.998,6.201,6.427,6.777,7.072,2.961,2.522,2.322,2.115,1.959,1.803,1.679,1.553,1.471,1.429,1.326,1.281,1.25,1.188,1.096,1.132,1.066,1.029,1.052,1.011,1.0,1.013,0.969,0.924,0.967,0.941,0.936,6.34,6.522,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,4.809,-21.983,-22.623,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923,-30.557
4.38,-2.7950000762939453,3.5,-22.45,6.479,2.845,6.851,0.0,-0.867,-0.956,0.292,-0.002,-0.007,1.118,1.109,1.1,1.158,1.17,1.15,1.21,1.225,1.253,1.251,1.242,1.329,1.35,1.435,1.464,1.534,1.59,1.634,1.761,1.822,1.907,2.028,2.225,2.375,2.57,2.74,3.057,3.317,3.618,3.888,4.234,4.452,4.727,4.959,5.157,5.388,5.655,5.858,6.047,6.341,6.676,7.072,2.874,2.466,2.203,2.068,1.889,1.739,1.648,1.522,1.417,1.358,1.343,1.238,1.224,1.178,1.117,1.105,1.082,1.013,1.017,1.018,0.954,1.008,0.967,0.945,0.959,0.934,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,4.809,4.696,4.702,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923,-30.557,-31.209,-31.869
4.41,3.2880001068115234,3.3469998836517334,-22.645,6.539,2.824,6.764,0.0,-0.258,-0.95,0.312,0.022,0.089,1.111,1.114,1.15,1.122,1.165,1.144,1.171,1.198,1.252,1.249,1.255,1.302,1.332,1.373,1.39,1.479,1.53,1.576,1.636,1.718,1.832,1.957,2.091,2.27,2.418,2.674,2.859,3.101,3.382,3.653,3.956,4.148,4.403,4.644,4.811,5.067,5.341,5.495,5.731,5.989,6.227,6.59,6.977,2.701,2.301,2.115,1.911,1.775,1.652,1.611,1.507,1.382,1.363,1.251,1.238,1.156,1.157,1.112,1.055,1.049,1.04,1.002,1.026,0.975,0.937,0.929,0.945,0.933,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,4.809,4.696,4.702,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923,-30.557,-31.209,-31.869
4.44,4.940999984741211,-2.244999885559082,-22.841,6.598,2.826,6.866,0.0,0.803,-0.951,0.31,0.025,0.185,1.082,1.155,1.124,1.135,1.178,1.11,1.152,1.216,1.227,1.237,1.272,1.293,1.334,1.35,1.422,1.45,1.567,1.576,1.651,1.778,1.884,1.95,2.103,2.227,2.375,2.567,2.851,3.082,3.307,3.549,3.841,4.062,4.242,4.499,4.699,4.847,5.043,5.296,5.517,5.735,5.994,6.305,6.739,2.738,2.3,2.138,1.987,1.782,1.694,1.601,1.452,1.435,1.334,1.28,1.216,1.162,1.129,1.159,1.062,1.08,1.018,0.994,0.949,0.986,0.98,0.951,0.95,0.971,6.712,6.873,6.993,7.099,7.176,7.131,6.858,6.487,6.097,5.71,5.34,5.028,4.809,4.696,4.702,-23.262,-23.907,-24.562,-25.22,-25.888,-26.541,-27.136,-27.689,-28.239,-28.782,-29.342,-29.923,-30.557,-31.209,-31.869
