# This is F1TENTH simulation from 07.12.2023 at time 21:22:01
# Done with git-revision: unknown
# Starting position :,"[0.0, 0.0, 0.0]"
# Saving: 0.02 s
# Speedfactor 0.8
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_X_20,WYPT_X_21,WYPT_X_22,WYPT_X_23,WYPT_X_24,WYPT_X_25,WYPT_X_26,WYPT_X_27,WYPT_X_28,WYPT_X_29,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_Y_20,WYPT_Y_21,WYPT_Y_22,WYPT_Y_23,WYPT_Y_24,WYPT_Y_25,WYPT_Y_26,WYPT_Y_27,WYPT_Y_28,WYPT_Y_29,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_VX_20,WYPT_VX_21,WYPT_VX_22,WYPT_VX_23,WYPT_VX_24,WYPT_VX_25,WYPT_VX_26,WYPT_VX_27,WYPT_VX_28,WYPT_VX_29,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_X_20,WYPT_REL_X_21,WYPT_REL_X_22,WYPT_REL_X_23,WYPT_REL_X_24,WYPT_REL_X_25,WYPT_REL_X_26,WYPT_REL_X_27,WYPT_REL_X_28,WYPT_REL_X_29,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,WYPT_REL_Y_20,WYPT_REL_Y_21,WYPT_REL_Y_22,WYPT_REL_Y_23,WYPT_REL_Y_24,WYPT_REL_Y_25,WYPT_REL_Y_26,WYPT_REL_Y_27,WYPT_REL_Y_28,WYPT_REL_Y_29,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,translational_control_applied,angular_control_applied,mu
12.18,1.856,3.018,-0.929,0.598,-0.801,-20.71,3.501,-0.044,0.256,0.257,3.201,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,0.408,0.785,1.133,1.448,1.728,1.971,2.178,2.35,2.489,2.597,2.679,2.739,2.782,2.811,2.831,2.845,2.855,2.863,2.872,2.887,2.908,2.936,2.973,3.021,3.081,3.155,3.243,3.348,3.469,3.608,0.085,0.216,0.411,0.656,0.942,1.26,1.602,1.962,2.337,2.722,3.113,3.509,3.906,4.305,4.705,5.104,5.504,5.904,6.304,6.703,7.103,7.502,7.9,8.297,8.692,9.085,9.475,9.861,10.242,10.617,3.208,2.856,2.548,2.368,2.179,2.126,1.977,1.941,1.936,1.808,1.897,1.94,2.031,2.075,2.106,2.151,2.193,2.352,2.477,2.688,2.993,3.37,3.914,4.764,6.166,6.135,6.18,6.271,6.497,7.004,8.473,17.651,14.304,3.903,2.157,1.431,1.048,0.984,0.942,0.953,3.201,0.257,0.66
12.2,1.985,3.035,-0.892,0.628,-0.778,-20.676,3.452,-0.042,0.256,0.233,3.308,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,0.35,0.732,1.088,1.412,1.702,1.956,2.176,2.361,2.514,2.637,2.734,2.808,2.866,2.91,2.945,2.974,2.998,3.021,3.046,3.076,3.111,3.154,3.207,3.27,3.344,3.432,3.535,3.654,3.79,3.943,0.074,0.19,0.372,0.606,0.881,1.189,1.523,1.877,2.247,2.627,3.015,3.408,3.804,4.201,4.6,4.999,5.398,5.797,6.196,6.595,6.993,7.391,7.787,8.182,8.575,8.965,9.352,9.733,10.109,10.479,3.138,2.708,2.464,2.262,2.123,1.995,1.96,1.887,1.883,1.937,1.876,1.921,2.013,2.069,2.068,2.103,2.225,2.358,2.54,2.749,3.016,3.511,4.122,5.377,6.084,6.017,6.105,6.335,6.537,7.354,9.061,16.403,5.291,3.48,2.141,1.51,1.01,1.015,0.96,0.951,3.308,0.233,0.66
12.22,1.897,3.061,-0.852,0.658,-0.753,-20.639,3.403,-0.046,0.256,0.215,3.284,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,0.292,0.678,1.041,1.374,1.674,1.941,2.174,2.373,2.54,2.678,2.79,2.88,2.954,3.014,3.064,3.108,3.149,3.188,3.228,3.273,3.325,3.384,3.452,3.53,3.62,3.724,3.842,3.976,4.126,4.294,0.064,0.166,0.333,0.554,0.818,1.115,1.44,1.787,2.15,2.525,2.909,3.299,3.692,4.087,4.484,4.881,5.279,5.677,6.075,6.472,6.869,7.265,7.659,8.051,8.44,8.827,9.209,9.586,9.956,10.319,2.918,2.619,2.323,2.186,2.023,1.986,1.858,1.871,1.781,1.874,1.877,1.944,1.993,2.03,2.082,2.09,2.21,2.337,2.539,2.746,3.151,3.636,4.329,5.819,5.982,6.049,6.113,6.313,6.526,7.78,9.881,15.295,5.662,3.004,2.036,1.456,1.06,1.035,0.982,0.975,3.284,0.215,0.66
12.24,1.868,3.081,-0.814,0.687,-0.727,-20.6,3.356,-0.048,0.192,0.239,3.201,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,0.233,0.623,0.992,1.333,1.643,1.921,2.166,2.378,2.559,2.712,2.838,2.943,3.031,3.106,3.172,3.231,3.287,3.341,3.396,3.457,3.523,3.597,3.68,3.773,3.878,3.996,4.129,4.277,4.442,4.623,0.058,0.144,0.298,0.506,0.758,1.045,1.361,1.7,2.056,2.426,2.805,3.191,3.581,3.974,4.368,4.764,5.16,5.556,5.952,6.348,6.742,7.135,7.526,7.915,8.301,8.683,9.06,9.432,9.796,10.152,2.736,2.487,2.233,2.111,2.006,1.914,1.872,1.779,1.816,1.85,1.862,1.963,1.975,1.995,2.017,2.116,2.228,2.334,2.587,2.814,3.185,3.722,4.599,5.949,5.941,6.007,6.074,6.334,6.808,8.176,10.72,14.365,5.012,2.862,2.026,1.541,1.085,1.098,1.037,1.042,3.201,0.239,0.66
12.26,1.781,3.093,-0.778,0.713,-0.702,-20.56,3.309,-0.051,0.256,0.231,3.48,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,0.566,0.94,1.289,1.608,1.896,2.153,2.377,2.571,2.737,2.877,2.996,3.098,3.187,3.268,3.341,3.411,3.48,3.55,3.624,3.705,3.793,3.89,3.998,4.117,4.249,4.395,4.557,4.734,4.929,5.137,0.126,0.266,0.462,0.702,0.979,1.286,1.616,1.966,2.33,2.705,3.086,3.473,3.863,4.254,4.648,5.041,5.435,5.829,6.222,6.614,7.004,7.392,7.777,8.158,8.536,8.908,9.274,9.632,9.982,10.323,2.681,2.382,2.164,2.057,2.021,1.87,1.822,1.832,1.849,1.861,1.897,1.903,1.894,1.971,1.961,2.108,2.226,2.377,2.607,2.866,3.294,3.872,5.136,5.902,5.92,5.974,6.127,6.353,7.115,8.711,16.526,13.623,4.181,2.695,2.049,1.532,1.382,1.117,1.051,1.058,3.48,0.231,0.66
12.28,1.761,3.128,-0.742,0.737,-0.676,-20.518,3.264,-0.05,0.256,0.261,3.52,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,0.509,0.888,1.243,1.57,1.868,2.136,2.372,2.578,2.756,2.91,3.043,3.159,3.262,3.356,3.444,3.528,3.61,3.694,3.783,3.878,3.98,4.091,4.212,4.345,4.49,4.65,4.824,5.015,5.221,5.442,0.11,0.237,0.42,0.649,0.915,1.212,1.535,1.878,2.235,2.604,2.982,3.364,3.751,4.139,4.53,4.921,5.312,5.703,6.093,6.481,6.868,7.252,7.633,8.01,8.383,8.75,9.11,9.461,9.803,10.137,2.498,2.244,2.126,1.99,1.921,1.839,1.795,1.792,1.8,1.822,1.886,1.877,1.896,1.91,2.025,2.103,2.192,2.353,2.61,2.964,3.458,4.143,5.409,5.798,5.884,5.948,6.135,6.359,7.325,9.281,15.484,5.24,3.84,2.657,1.998,1.551,1.354,1.138,1.098,1.097,3.52,0.261,0.66
12.3,1.89,3.165,-0.706,0.761,-0.649,-20.473,3.22,-0.047,0.256,0.252,3.521,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,0.45,0.833,1.194,1.53,1.837,2.115,2.362,2.581,2.772,2.938,3.084,3.214,3.331,3.438,3.54,3.638,3.734,3.832,3.935,4.043,4.159,4.284,4.418,4.564,4.723,4.895,5.082,5.285,5.504,5.736,0.097,0.21,0.38,0.597,0.853,1.141,1.455,1.79,2.141,2.504,2.876,3.255,3.637,4.022,4.409,4.797,5.185,5.573,5.959,6.344,6.727,7.107,7.484,7.856,8.223,8.584,8.937,9.282,9.616,9.942,2.389,2.195,2.087,1.897,1.868,1.75,1.787,1.776,1.774,1.853,1.896,1.833,1.883,1.897,1.959,2.097,2.225,2.389,2.681,2.949,3.512,4.355,5.934,5.75,5.85,5.96,6.161,6.408,7.794,10.069,14.605,5.517,3.57,2.441,1.919,1.557,1.414,1.165,1.136,1.125,3.521,0.252,0.66
12.32,1.852,3.198,-0.668,0.785,-0.62,-20.426,3.177,-0.05,0.256,0.252,3.576,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,0.39,0.777,1.145,1.488,1.805,2.093,2.352,2.583,2.788,2.968,3.128,3.272,3.403,3.525,3.642,3.754,3.865,3.978,4.095,4.218,4.348,4.487,4.636,4.796,4.968,5.154,5.354,5.57,5.801,6.046,0.085,0.183,0.34,0.544,0.788,1.064,1.369,1.695,2.039,2.396,2.762,3.135,3.513,3.894,4.276,4.66,5.044,5.428,5.811,6.191,6.569,6.944,7.315,7.682,8.043,8.397,8.743,9.079,9.406,9.722,2.284,2.122,2.05,1.921,1.847,1.807,1.786,1.811,1.784,1.806,1.821,1.763,1.842,1.937,1.987,2.064,2.249,2.435,2.679,3.132,3.705,4.888,5.713,5.718,5.784,5.958,6.169,6.652,8.279,16.784,13.801,5.134,3.27,2.434,1.931,1.576,1.432,1.188,1.166,1.11,3.576,0.252,0.66
12.34,1.83,3.233,-0.631,0.807,-0.59,-20.378,3.135,-0.052,0.256,0.201,3.511,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,0.329,0.719,1.093,1.444,1.769,2.068,2.338,2.581,2.798,2.991,3.165,3.322,3.468,3.604,3.734,3.861,3.986,4.113,4.244,4.381,4.526,4.678,4.841,5.014,5.2,5.399,5.612,5.841,6.084,6.34,0.075,0.159,0.302,0.493,0.725,0.991,1.285,1.603,1.939,2.288,2.649,3.016,3.389,3.765,4.143,4.522,4.902,5.281,5.659,6.035,6.408,6.777,7.143,7.503,7.857,8.204,8.542,8.87,9.188,9.495,2.278,2.082,1.978,1.882,1.753,1.772,1.778,1.787,1.831,1.814,1.771,1.777,1.847,1.874,1.963,2.111,2.265,2.474,2.807,3.23,3.903,5.201,5.684,5.663,5.764,5.938,6.186,7.014,8.83,15.702,13.166,4.616,3.215,2.405,1.955,1.604,1.438,1.145,1.213,1.17,3.511,0.201,0.66
12.36,1.854,3.259,-0.594,0.829,-0.56,-20.327,3.094,-0.054,0.192,0.21,3.416,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,0.267,0.66,1.038,1.396,1.73,2.038,2.319,2.574,2.803,3.009,3.196,3.367,3.526,3.676,3.821,3.962,4.101,4.242,4.387,4.538,4.696,4.862,5.038,5.225,5.424,5.635,5.861,6.101,6.356,6.623,0.068,0.138,0.266,0.444,0.664,0.918,1.203,1.511,1.839,2.181,2.535,2.896,3.263,3.634,4.007,4.381,4.756,5.13,5.503,5.873,6.24,6.604,6.963,7.317,7.664,8.003,8.333,8.653,8.961,9.258,2.165,2.014,1.913,1.803,1.762,1.74,1.804,1.782,1.784,1.757,1.773,1.747,1.818,1.88,1.953,2.12,2.282,2.517,2.809,3.336,4.103,5.609,5.586,5.666,5.774,5.964,6.277,7.406,9.571,14.794,12.527,4.1,2.983,2.366,1.925,1.596,1.469,1.189,1.215,1.218,3.416,0.21,0.66
12.38,1.803,3.273,-0.557,0.849,-0.529,-20.275,3.056,-0.057,0.192,0.205,3.527,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,0.204,0.6,0.982,1.346,1.688,2.005,2.297,2.562,2.803,3.022,3.221,3.405,3.578,3.741,3.899,4.053,4.206,4.36,4.519,4.683,4.855,5.034,5.223,5.422,5.634,5.858,6.095,6.347,6.613,6.891,0.064,0.119,0.234,0.398,0.606,0.849,1.123,1.422,1.741,2.076,2.422,2.777,3.138,3.503,3.87,4.239,4.609,4.978,5.345,5.71,6.071,6.428,6.781,7.127,7.467,7.798,8.12,8.43,8.729,9.016,2.133,1.949,1.886,1.811,1.778,1.788,1.749,1.761,1.725,1.715,1.72,1.799,1.775,1.902,1.99,2.091,2.311,2.638,2.956,3.513,4.659,5.535,5.546,5.61,5.719,6.028,6.389,7.893,10.529,13.964,5.097,3.902,2.81,2.285,1.922,1.698,1.511,1.375,1.241,1.223,3.527,0.205,0.66
12.4,1.746,3.297,-0.522,0.867,-0.499,-20.221,3.018,-0.06,0.192,0.205,3.594,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,-9.265,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,7.142,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,7.276,0.538,0.925,1.294,1.643,1.969,2.27,2.545,2.798,3.028,3.239,3.436,3.621,3.797,3.968,4.135,4.301,4.468,4.64,4.817,5.001,5.193,5.394,5.606,5.829,6.064,6.313,6.576,6.852,7.14,7.439,0.103,0.204,0.356,0.551,0.783,1.046,1.336,1.646,1.973,2.312,2.661,3.015,3.374,3.736,4.099,4.463,4.826,5.187,5.546,5.901,6.252,6.597,6.937,7.269,7.592,7.905,8.206,8.496,8.773,9.038,2.043,1.949,1.81,1.816,1.807,1.775,1.756,1.706,1.672,1.685,1.672,1.753,1.797,1.828,1.987,2.139,2.382,2.642,3.097,3.676,4.978,5.458,5.469,5.607,5.743,6.016,6.626,8.373,15.854,13.357,5.431,3.711,2.749,2.243,1.914,1.64,1.536,1.386,1.285,1.277,3.594,0.205,0.66
12.42,1.705,3.325,-0.488,0.883,-0.469,-20.165,2.982,-0.061,0.192,0.192,3.671,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,-13.28,-12.943,-12.602,-12.255,-11.902,-11.544,-11.178,-10.806,-10.428,-10.045,-9.657,-9.265,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,5.423,5.639,5.847,6.046,6.235,6.411,6.574,6.721,6.852,6.964,7.061,7.142,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,7.33,7.469,7.602,7.729,7.851,7.829,7.735,7.657,7.6,7.526,7.411,7.276,0.476,0.865,1.24,1.595,1.929,2.238,2.524,2.786,3.028,3.251,3.459,3.656,3.845,4.028,4.208,4.386,4.565,4.749,4.938,5.134,5.338,5.551,5.774,6.009,6.255,6.514,6.787,7.073,7.37,7.678,0.09,0.178,0.317,0.5,0.721,0.974,1.254,1.555,1.874,2.206,2.547,2.895,3.248,3.603,3.96,4.318,4.676,5.031,5.383,5.732,6.076,6.414,6.746,7.07,7.385,7.69,7.982,8.262,8.529,8.784,2.021,1.886,1.818,1.79,1.751,1.733,1.758,1.66,1.68,1.682,1.682,1.708,1.787,1.862,1.974,2.191,2.393,2.713,3.131,3.902,5.333,5.425,5.434,5.548,5.771,6.071,6.986,9.063,14.985,12.734,4.823,3.459,2.735,2.251,1.918,1.689,1.531,1.421,1.329,1.312,3.671,0.192,0.66
