# This is F1TENTH simulation from 07.12.2023 at time 22:35:15
# Done with git-revision: unknown
# Starting position :,"[0.0, 0.0, 0.0]"
# Saving: 0.02 s
# Speedfactor 0.8
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_X_20,WYPT_X_21,WYPT_X_22,WYPT_X_23,WYPT_X_24,WYPT_X_25,WYPT_X_26,WYPT_X_27,WYPT_X_28,WYPT_X_29,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_Y_20,WYPT_Y_21,WYPT_Y_22,WYPT_Y_23,WYPT_Y_24,WYPT_Y_25,WYPT_Y_26,WYPT_Y_27,WYPT_Y_28,WYPT_Y_29,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_VX_20,WYPT_VX_21,WYPT_VX_22,WYPT_VX_23,WYPT_VX_24,WYPT_VX_25,WYPT_VX_26,WYPT_VX_27,WYPT_VX_28,WYPT_VX_29,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_X_20,WYPT_REL_X_21,WYPT_REL_X_22,WYPT_REL_X_23,WYPT_REL_X_24,WYPT_REL_X_25,WYPT_REL_X_26,WYPT_REL_X_27,WYPT_REL_X_28,WYPT_REL_X_29,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,WYPT_REL_Y_20,WYPT_REL_Y_21,WYPT_REL_Y_22,WYPT_REL_Y_23,WYPT_REL_Y_24,WYPT_REL_Y_25,WYPT_REL_Y_26,WYPT_REL_Y_27,WYPT_REL_Y_28,WYPT_REL_Y_29,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,translational_control_applied,angular_control_applied,mu
26.14,-0.172,7.953,2.984,-0.988,0.157,-7.946,11.275,0.006,0.0,0.003,7.995,-8.522,-8.916,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,11.358,11.422,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,8.983,9.062,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,0.582,0.982,1.382,1.781,2.181,2.581,2.981,3.381,3.781,4.181,4.581,4.98,5.38,5.78,6.18,6.58,6.98,7.38,7.78,8.18,8.579,8.978,9.376,9.77,10.157,10.533,10.892,11.227,11.528,11.784,0.009,0.007,0.004,0.002,-0.002,-0.006,-0.01,-0.014,-0.019,-0.024,-0.029,-0.035,-0.04,-0.046,-0.051,-0.057,-0.062,-0.065,-0.066,-0.063,-0.051,-0.026,0.018,0.088,0.188,0.323,0.498,0.717,0.979,1.286,0.985,0.92,0.863,0.833,0.825,0.815,0.832,0.826,0.865,0.88,0.922,1.035,1.077,1.129,1.336,1.564,1.712,2.454,3.698,6.253,14.593,14.699,10.009,6.812,5.109,4.169,3.626,3.148,2.854,2.653,2.444,2.38,2.251,2.19,2.171,2.186,2.22,2.228,2.278,2.439,7.995,0.003,0.66
26.16,-0.063,7.957,2.98,-0.987,0.16,-8.103,11.299,0.009,0.0,0.01,7.992,-8.522,-8.916,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,11.358,11.422,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,8.983,9.062,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,0.423,0.822,1.222,1.622,2.022,2.422,2.822,3.222,3.622,4.022,4.422,4.822,5.221,5.621,6.021,6.421,6.821,7.221,7.621,8.021,8.42,8.819,9.216,9.61,9.997,10.372,10.731,11.065,11.366,11.62,0.009,0.009,0.008,0.006,0.004,0.001,-0.002,-0.005,-0.008,-0.012,-0.016,-0.02,-0.024,-0.028,-0.033,-0.037,-0.041,-0.043,-0.042,-0.038,-0.025,0.002,0.047,0.118,0.219,0.356,0.532,0.752,1.015,1.323,0.988,0.92,0.852,0.87,0.802,0.812,0.872,0.875,0.858,0.845,0.912,0.974,1.016,1.154,1.28,1.528,1.725,2.396,3.601,6.084,14.456,14.557,10.201,6.843,5.145,4.219,3.541,3.144,2.84,2.565,2.445,2.32,2.265,2.206,2.209,2.177,2.22,2.267,2.346,2.423,7.992,0.01,0.66
26.18,0.027,7.961,2.979,-0.987,0.162,-8.26,11.323,0.01,0.0,0.011,7.994,-8.522,-8.916,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,11.358,11.422,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,8.983,9.062,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,0.263,0.663,1.063,1.463,1.863,2.263,2.663,3.063,3.463,3.862,4.262,4.662,5.062,5.462,5.862,6.262,6.662,7.062,7.462,7.862,8.261,8.66,9.057,9.451,9.838,10.213,10.571,10.905,11.205,11.46,0.008,0.008,0.007,0.006,0.005,0.002,0.0,-0.003,-0.006,-0.009,-0.012,-0.016,-0.02,-0.023,-0.027,-0.031,-0.034,-0.036,-0.035,-0.03,-0.016,0.01,0.056,0.128,0.229,0.366,0.543,0.763,1.027,1.335,0.997,0.925,0.893,0.845,0.791,0.849,0.804,0.818,0.847,0.891,0.905,0.998,1.038,1.112,1.352,1.367,1.902,2.455,3.491,6.596,14.316,14.342,10.344,6.869,5.189,4.2,3.602,3.107,2.861,2.612,2.454,2.365,2.285,2.152,2.167,2.213,2.185,2.256,2.358,2.404,7.994,0.011,0.66
26.2,0.101,7.964,2.98,-0.987,0.161,-8.418,11.347,0.01,0.0,0.005,7.998,-8.916,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,11.422,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,9.062,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,0.504,0.904,1.304,1.704,2.104,2.504,2.904,3.303,3.703,4.103,4.503,4.903,5.303,5.703,6.103,6.503,6.902,7.302,7.702,8.102,8.501,8.898,9.292,9.678,10.054,10.412,10.746,11.046,11.301,11.495,0.006,0.005,0.004,0.002,-0.0,-0.003,-0.006,-0.009,-0.012,-0.016,-0.02,-0.024,-0.028,-0.032,-0.036,-0.04,-0.041,-0.041,-0.036,-0.023,0.004,0.05,0.121,0.222,0.359,0.536,0.756,1.019,1.327,1.676,0.969,0.925,0.877,0.86,0.821,0.799,0.87,0.886,0.871,0.866,0.928,0.964,1.013,1.163,1.257,1.421,1.861,2.436,3.564,6.68,14.149,14.227,10.194,6.777,5.221,4.241,3.562,3.179,2.806,2.599,2.463,2.318,2.272,2.243,2.156,2.195,2.199,2.293,2.361,2.467,7.998,0.005,0.66
26.22,0.159,7.967,2.982,-0.987,0.159,-8.575,11.371,0.007,0.0,0.003,7.994,-8.916,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,11.422,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,9.062,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,0.345,0.745,1.145,1.544,1.944,2.344,2.744,3.144,3.544,3.944,4.344,4.744,5.144,5.543,5.943,6.343,6.743,7.143,7.543,7.943,8.342,8.739,9.133,9.52,9.895,10.254,10.588,10.889,11.144,11.339,0.004,0.002,0.0,-0.002,-0.006,-0.009,-0.013,-0.017,-0.021,-0.025,-0.03,-0.035,-0.04,-0.044,-0.049,-0.053,-0.056,-0.056,-0.052,-0.04,-0.014,0.031,0.102,0.202,0.338,0.514,0.733,0.996,1.304,1.652,1.016,0.948,0.908,0.834,0.848,0.859,0.807,0.786,0.854,0.9,0.896,0.977,1.042,1.113,1.265,1.48,1.885,2.506,3.71,6.831,13.994,14.051,10.001,6.927,5.154,4.165,3.605,3.168,2.849,2.606,2.472,2.35,2.274,2.203,2.162,2.215,2.236,2.267,2.341,2.494,7.994,0.003,0.66
26.24,0.205,7.969,2.985,-0.988,0.156,-8.733,11.396,0.005,0.0,-0.004,7.995,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,0.585,0.985,1.385,1.785,2.185,2.585,2.985,3.385,3.784,4.184,4.584,4.984,5.384,5.784,6.184,6.584,6.983,7.383,7.783,8.182,8.58,8.974,9.361,9.737,10.096,10.431,10.733,10.989,11.185,11.3,-0.001,-0.004,-0.008,-0.012,-0.017,-0.022,-0.027,-0.032,-0.038,-0.044,-0.05,-0.056,-0.062,-0.068,-0.073,-0.077,-0.079,-0.076,-0.064,-0.04,0.004,0.073,0.172,0.308,0.482,0.7,0.963,1.269,1.617,1.999,1.006,0.929,0.883,0.864,0.863,0.81,0.824,0.846,0.864,0.861,0.955,0.998,1.053,1.117,1.196,1.5,1.842,2.423,3.637,7.028,13.814,13.927,9.841,6.761,5.211,4.167,3.53,3.157,2.802,2.633,2.403,2.335,2.276,2.208,2.203,2.105,2.213,2.272,2.36,2.52,7.995,-0.004,0.66
26.26,0.097,7.972,2.989,-0.988,0.152,-8.89,11.42,-0.0,0.0,-0.006,7.993,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,0.426,0.826,1.226,1.626,2.026,2.425,2.825,3.225,3.625,4.025,4.424,4.824,5.224,5.624,6.024,6.424,6.824,7.224,7.623,8.023,8.42,8.814,9.202,9.579,9.939,10.275,10.577,10.834,11.032,11.148,-0.003,-0.008,-0.013,-0.019,-0.025,-0.032,-0.039,-0.046,-0.053,-0.06,-0.068,-0.075,-0.083,-0.091,-0.098,-0.103,-0.106,-0.105,-0.095,-0.072,-0.03,0.038,0.136,0.269,0.443,0.66,0.921,1.226,1.573,1.955,1.012,0.943,0.883,0.858,0.807,0.832,0.842,0.848,0.832,0.893,0.939,0.907,0.991,1.091,1.32,1.561,1.871,2.518,3.741,7.228,13.645,13.714,9.719,6.586,5.054,4.174,3.572,3.163,2.858,2.623,2.442,2.369,2.264,2.207,2.202,2.174,2.232,2.234,2.356,2.493,7.993,-0.006,0.66
26.28,0.006,7.974,2.991,-0.989,0.15,-9.048,11.444,-0.003,0.0,-0.006,7.993,-9.311,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,11.488,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,9.139,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,0.266,0.666,1.066,1.466,1.866,2.266,2.666,3.066,3.465,3.865,4.265,4.665,5.065,5.464,5.864,6.264,6.664,7.064,7.464,7.863,8.261,8.655,9.043,9.42,9.78,10.116,10.419,10.677,10.875,10.992,-0.004,-0.009,-0.015,-0.022,-0.029,-0.036,-0.044,-0.051,-0.059,-0.067,-0.076,-0.084,-0.092,-0.1,-0.108,-0.115,-0.118,-0.118,-0.109,-0.086,-0.045,0.022,0.119,0.252,0.425,0.641,0.902,1.206,1.553,1.934,1.005,0.909,0.85,0.842,0.859,0.804,0.812,0.85,0.847,0.853,0.871,0.915,0.987,1.121,1.322,1.531,1.965,2.46,3.741,7.099,13.476,13.578,9.873,6.715,5.044,4.142,3.534,3.103,2.795,2.607,2.504,2.327,2.241,2.216,2.18,2.149,2.173,2.267,2.355,2.468,7.993,-0.006,0.66
26.3,-0.068,7.976,2.991,-0.989,0.15,-9.206,11.468,-0.003,0.0,-0.009,7.995,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,-20.278,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,10.793,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,2.816,0.507,0.907,1.307,1.706,2.106,2.506,2.906,3.306,3.706,4.106,4.505,4.905,5.305,5.705,6.105,6.504,6.904,7.304,7.704,8.101,8.495,8.883,9.26,9.621,9.957,10.26,10.518,10.716,10.833,10.845,-0.009,-0.015,-0.022,-0.028,-0.036,-0.043,-0.051,-0.059,-0.067,-0.076,-0.084,-0.092,-0.101,-0.108,-0.115,-0.119,-0.118,-0.109,-0.087,-0.045,0.022,0.119,0.252,0.424,0.64,0.901,1.206,1.552,1.934,2.332,0.955,0.962,0.919,0.874,0.807,0.807,0.822,0.813,0.77,0.81,0.84,0.896,0.987,1.152,1.32,1.579,1.911,2.515,3.621,7.005,13.308,13.461,9.752,6.543,5.074,4.153,3.569,3.12,2.798,2.582,2.446,2.329,2.24,2.204,2.153,2.184,2.238,2.219,2.342,2.511,7.995,-0.009,0.66
26.32,-0.129,7.977,2.989,-0.988,0.152,-9.363,11.493,-0.002,0.0,-0.002,7.988,-9.705,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,-20.278,11.553,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,10.793,9.213,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,2.816,0.347,0.747,1.147,1.547,1.947,2.347,2.746,3.146,3.546,3.946,4.346,4.746,5.146,5.545,5.945,6.345,6.745,7.145,7.544,7.942,8.336,8.724,9.1,9.46,9.796,10.099,10.357,10.554,10.671,10.682,-0.008,-0.014,-0.02,-0.026,-0.033,-0.04,-0.047,-0.054,-0.062,-0.07,-0.078,-0.086,-0.093,-0.101,-0.106,-0.11,-0.109,-0.099,-0.076,-0.034,0.033,0.131,0.264,0.437,0.654,0.915,1.22,1.567,1.948,2.346,1.008,0.947,0.869,0.895,0.836,0.8,0.752,0.796,0.789,0.797,0.858,0.955,1.062,1.174,1.291,1.554,1.957,2.578,3.684,7.303,13.179,13.303,9.887,6.713,5.107,4.129,3.518,3.144,2.804,2.652,2.481,2.299,2.202,2.182,2.196,2.166,2.227,2.286,2.372,2.501,7.988,-0.002,0.66
26.34,-0.177,7.978,2.987,-0.988,0.154,-9.521,11.517,-0.0,0.0,-0.0,7.987,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,-20.278,-20.215,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,10.793,10.401,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,2.816,2.779,0.588,0.988,1.388,1.787,2.187,2.587,2.987,3.387,3.787,4.186,4.586,4.986,5.386,5.786,6.186,6.586,6.986,7.385,7.782,8.176,8.564,8.94,9.3,9.635,9.937,10.194,10.391,10.506,10.517,10.394,-0.012,-0.017,-0.022,-0.028,-0.034,-0.04,-0.047,-0.054,-0.06,-0.067,-0.074,-0.081,-0.087,-0.092,-0.094,-0.092,-0.082,-0.058,-0.015,0.053,0.152,0.286,0.461,0.678,0.939,1.245,1.593,1.974,2.373,2.751,0.986,0.918,0.895,0.838,0.786,0.768,0.787,0.773,0.767,0.852,0.964,0.956,1.09,1.185,1.318,1.582,1.918,2.487,3.608,7.131,13.021,13.083,13.349,6.658,5.06,4.229,3.593,3.178,2.861,2.584,2.436,2.36,2.267,2.174,2.19,2.22,2.232,2.232,2.327,2.493,7.987,-0.0,0.66
26.36,-0.143,7.979,2.984,-0.988,0.157,-9.678,11.542,0.003,0.0,0.007,7.983,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,-20.278,-20.215,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,10.793,10.401,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,2.816,2.779,0.428,0.828,1.228,1.628,2.028,2.428,2.828,3.227,3.627,4.027,4.427,4.827,5.227,5.627,6.027,6.426,6.826,7.225,7.623,8.016,8.404,8.78,9.139,9.474,9.775,10.03,10.226,10.34,10.349,10.226,-0.01,-0.014,-0.018,-0.022,-0.027,-0.032,-0.037,-0.043,-0.048,-0.054,-0.059,-0.065,-0.07,-0.073,-0.074,-0.07,-0.059,-0.033,0.011,0.08,0.18,0.316,0.491,0.71,0.972,1.279,1.627,2.009,2.408,2.785,0.99,0.92,0.798,0.815,0.803,0.749,0.756,0.796,0.862,0.846,0.901,0.997,1.017,1.154,1.288,1.561,1.888,2.565,3.507,6.957,12.855,12.903,13.17,6.749,5.169,4.19,3.553,3.166,2.794,2.612,2.495,2.313,2.29,2.24,2.201,2.17,2.217,2.289,2.357,2.433,7.983,0.007,0.66
26.38,-0.041,7.979,2.981,-0.987,0.16,-9.836,11.567,0.006,0.0,0.01,7.982,-10.1,-10.494,-10.888,-11.283,-11.677,-12.071,-12.465,-12.859,-13.253,-13.647,-14.041,-14.435,-14.829,-15.224,-15.618,-16.014,-16.41,-16.808,-17.208,-17.608,-18.006,-18.398,-18.781,-19.146,-19.484,-19.785,-20.033,-20.206,-20.278,-20.215,11.62,11.686,11.753,11.82,11.888,11.956,12.024,12.092,12.16,12.229,12.297,12.365,12.433,12.5,12.563,12.623,12.674,12.712,12.731,12.724,12.687,12.612,12.495,12.332,12.12,11.858,11.544,11.185,10.793,10.401,9.286,9.356,9.424,9.491,9.556,9.619,9.559,9.221,8.869,8.503,8.122,7.726,7.327,6.922,6.509,6.118,5.755,5.431,5.141,4.878,4.637,4.41,4.188,3.962,3.727,3.481,3.234,3.0,2.816,2.779,0.269,0.669,1.068,1.468,1.868,2.268,2.668,3.068,3.468,3.868,4.268,4.668,5.067,5.467,5.867,6.267,6.667,7.066,7.463,7.857,8.243,8.619,8.978,9.312,9.612,9.867,10.062,10.175,10.183,10.058,-0.01,-0.013,-0.016,-0.019,-0.023,-0.026,-0.03,-0.035,-0.039,-0.044,-0.048,-0.052,-0.056,-0.059,-0.058,-0.054,-0.041,-0.015,0.031,0.101,0.202,0.339,0.515,0.734,0.998,1.305,1.654,2.036,2.435,2.812,0.988,0.84,0.854,0.792,0.769,0.785,0.8,0.825,0.838,0.889,0.9,0.96,1.065,1.139,1.341,1.573,1.871,2.478,3.545,6.805,12.677,12.75,13.011,6.892,5.153,4.206,3.622,3.13,2.868,2.631,2.463,2.343,2.268,2.195,2.199,2.203,2.23,2.218,2.331,2.468,7.982,0.01,0.66
