# This is F1TENTH simulation from 24.11.2022 at time 15:52:16
# Done with git-revision: unknown
#
# Saving: 0.03 s
#
# Controller: Blank-MPPI-0
#
# Data:
time,translational_control,angular_control,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0,LIDAR_1,LIDAR_2,LIDAR_3,LIDAR_4,LIDAR_5,LIDAR_6,LIDAR_7,LIDAR_8,LIDAR_9,LIDAR_10,LIDAR_11,LIDAR_12,LIDAR_13,LIDAR_14,LIDAR_15,LIDAR_16,LIDAR_17,LIDAR_18,LIDAR_19,LIDAR_20,LIDAR_21,LIDAR_22,LIDAR_23,LIDAR_24,LIDAR_25,LIDAR_26,LIDAR_27,LIDAR_28,LIDAR_29,LIDAR_30,LIDAR_31,LIDAR_32,LIDAR_33,LIDAR_34,LIDAR_35,LIDAR_36,LIDAR_37,LIDAR_38,LIDAR_39,LIDAR_40,LIDAR_41,LIDAR_42,LIDAR_43,LIDAR_44,LIDAR_45,LIDAR_46,LIDAR_47,LIDAR_48,LIDAR_49,LIDAR_50,LIDAR_51,LIDAR_52,LIDAR_53,LIDAR_54,LIDAR_55,LIDAR_56,LIDAR_57,LIDAR_58,LIDAR_59,LIDAR_60,LIDAR_61,LIDAR_62,LIDAR_63,LIDAR_64,LIDAR_65,LIDAR_66,LIDAR_67,WYPT_X_0,WYPT_X_1,WYPT_X_2,WYPT_X_3,WYPT_X_4,WYPT_X_5,WYPT_X_6,WYPT_X_7,WYPT_X_8,WYPT_X_9,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_Y_0,WYPT_Y_1,WYPT_Y_2,WYPT_Y_3,WYPT_Y_4,WYPT_Y_5,WYPT_Y_6,WYPT_Y_7,WYPT_Y_8,WYPT_Y_9,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14
20.31,-2.0209999084472656,3.5,-19.823,18.014,2.931,17.933,0.0,0.343,-0.978,0.209,0.008,0.021,1.147,1.118,1.129,1.112,1.118,1.189,1.173,1.2,1.231,1.259,1.294,1.298,1.352,1.401,1.421,1.453,1.549,1.612,1.731,1.761,1.866,1.969,2.144,2.312,2.525,2.702,3.012,3.416,3.896,4.589,5.566,7.108,9.671,14.605,16.124,17.179,18.063,8.488,5.944,4.778,3.905,3.284,2.859,2.532,2.317,2.106,1.857,1.787,1.707,1.564,1.502,1.41,1.298,1.299,1.227,1.154,1.172,1.119,1.074,1.044,1.04,1.05,1.003,0.965,0.969,0.962,0.935,0.945,17.999,18.12,18.241,18.363,18.484,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,-19.737,-20.392,-21.047,-21.701,-22.356,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902
20.34,3.7190001010894775,-3.5,-20.349,18.122,2.944,17.872,0.0,0.807,-0.981,0.196,-0.003,0.117,1.122,1.131,1.138,1.174,1.138,1.15,1.16,1.184,1.187,1.253,1.289,1.325,1.349,1.383,1.441,1.513,1.53,1.641,1.702,1.773,1.885,2.05,2.124,2.315,2.516,2.769,3.119,3.425,4.045,4.751,5.886,7.59,11.038,14.679,15.931,16.825,11.927,7.774,5.671,4.508,3.802,3.16,2.793,2.462,2.26,2.069,1.861,1.762,1.637,1.521,1.443,1.419,1.295,1.288,1.229,1.186,1.124,1.115,1.094,1.041,0.987,1.013,1.006,0.989,0.966,0.946,0.946,0.939,18.12,18.241,18.363,18.484,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,-20.392,-21.047,-21.701,-22.356,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557
20.37,-7.0,0.09399999678134918,-20.876,18.228,2.975,17.984,0.0,1.231,-0.986,0.166,-0.029,0.021,1.113,1.131,1.14,1.111,1.158,1.144,1.203,1.189,1.199,1.207,1.282,1.33,1.324,1.376,1.491,1.509,1.578,1.617,1.778,1.83,1.981,2.084,2.289,2.47,2.635,2.905,3.304,3.787,4.476,5.393,7.002,9.534,13.718,15.084,16.022,16.899,8.656,6.016,4.717,3.969,3.31,2.839,2.637,2.362,2.164,1.965,1.779,1.691,1.605,1.509,1.401,1.369,1.274,1.24,1.244,1.159,1.12,1.049,1.104,1.09,1.037,0.985,0.989,0.988,0.979,0.938,0.933,0.922,18.12,18.241,18.363,18.484,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,-20.392,-21.047,-21.701,-22.356,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557
20.4,6.479000091552734,-1.3339999914169312,-21.403,18.332,3.014,17.774,0.0,1.473,-0.992,0.128,-0.064,0.023,1.095,1.104,1.082,1.094,1.159,1.182,1.206,1.165,1.253,1.282,1.325,1.356,1.378,1.416,1.483,1.61,1.588,1.707,1.783,1.944,2.08,2.213,2.382,2.617,2.876,3.265,3.725,4.392,5.276,6.696,9.239,13.158,14.46,15.408,16.163,9.216,6.478,5.112,4.081,3.478,3.0,2.556,2.349,2.172,1.964,1.842,1.732,1.568,1.548,1.437,1.346,1.313,1.273,1.207,1.171,1.132,1.122,1.089,1.099,1.05,1.002,1.006,0.972,0.985,0.97,0.967,0.979,0.923,18.484,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,-22.356,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52
20.43,6.5879998207092285,-2.8369998931884766,-21.928,18.433,3.053,17.891,0.0,0.903,-0.996,0.089,-0.096,-0.017,1.066,1.136,1.139,1.186,1.157,1.16,1.214,1.257,1.27,1.259,1.349,1.39,1.42,1.471,1.566,1.641,1.683,1.831,1.913,2.028,2.16,2.373,2.577,2.869,3.221,3.657,4.315,5.178,6.606,8.963,12.587,13.715,14.697,15.545,9.415,6.649,4.978,4.094,3.472,2.976,2.742,2.368,2.167,2.017,1.915,1.704,1.67,1.525,1.469,1.401,1.325,1.268,1.21,1.174,1.151,1.112,1.101,1.042,1.076,1.048,0.999,1.001,0.961,1.028,0.997,0.965,0.958,0.957,18.484,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,-22.356,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52
20.46,5.076000213623047,-0.5049999952316284,-22.457,18.53,3.071,18.007,0.0,-0.094,-0.998,0.07,-0.107,-0.102,1.121,1.15,1.109,1.107,1.167,1.209,1.198,1.209,1.246,1.326,1.301,1.378,1.468,1.51,1.63,1.679,1.717,1.841,1.966,2.078,2.256,2.46,2.717,2.954,3.374,3.852,4.661,5.659,7.44,10.684,12.619,13.684,14.503,15.347,7.921,5.858,4.703,3.797,3.315,2.89,2.511,2.252,2.051,1.934,1.823,1.673,1.58,1.459,1.466,1.369,1.266,1.278,1.234,1.142,1.127,1.133,1.087,1.024,1.02,1.064,1.048,1.001,0.988,0.956,0.943,0.988,0.938,0.965,18.484,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,-22.356,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52
20.49,-2.924999952316284,2.130000114440918,-22.99,18.624,3.055,18.123,0.0,-1.361,-0.996,0.086,-0.086,-0.117,1.115,1.103,1.106,1.142,1.202,1.206,1.191,1.248,1.28,1.31,1.324,1.395,1.474,1.483,1.565,1.638,1.74,1.784,1.954,2.037,2.177,2.42,2.615,2.878,3.293,3.721,4.388,5.312,6.704,9.014,11.654,12.825,13.731,14.458,9.018,6.48,5.096,4.203,3.538,3.078,2.597,2.414,2.141,1.983,1.826,1.759,1.562,1.541,1.435,1.398,1.327,1.235,1.205,1.205,1.175,1.094,1.098,1.059,1.026,1.011,1.0,1.016,0.989,0.992,0.967,0.935,0.936,0.979,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,20.3,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176
20.52,6.880000114440918,3.5,-23.525,18.717,3.007,18.035,0.0,-1.999,-0.991,0.135,-0.035,-0.053,1.127,1.133,1.135,1.187,1.134,1.153,1.163,1.165,1.262,1.265,1.328,1.363,1.407,1.428,1.52,1.572,1.615,1.723,1.771,1.927,2.003,2.187,2.383,2.615,2.952,3.218,3.672,4.318,5.177,6.44,8.78,11.177,12.242,12.994,13.797,9.635,6.644,5.037,4.118,3.438,2.986,2.726,2.32,2.147,1.993,1.878,1.689,1.608,1.496,1.457,1.349,1.344,1.264,1.208,1.174,1.189,1.106,1.053,1.044,1.037,0.989,1.002,0.958,0.957,0.98,0.971,0.974,0.914,18.605,18.727,18.848,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,20.3,-23.01,-23.665,-24.319,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176
20.55,3.4000000953674316,-1.9789999723434448,-24.059,18.808,2.946,18.151,0.0,-1.848,-0.981,0.195,0.026,0.043,1.138,1.133,1.129,1.138,1.139,1.185,1.179,1.212,1.207,1.266,1.271,1.281,1.357,1.371,1.44,1.487,1.542,1.569,1.684,1.767,1.872,2.06,2.119,2.315,2.506,2.737,3.103,3.538,4.051,4.782,5.875,7.713,10.289,11.388,12.266,12.982,13.691,7.439,5.601,4.516,3.693,3.113,2.753,2.468,2.262,2.078,1.862,1.745,1.637,1.567,1.457,1.387,1.299,1.226,1.237,1.159,1.122,1.126,1.093,1.047,1.024,1.019,1.007,1.002,0.948,0.956,0.918,0.964,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166
20.58,7.0,0.8370000123977661,-24.597,18.901,2.898,18.253,0.0,-1.154,-0.97,0.241,0.07,-0.016,1.094,1.113,1.112,1.153,1.133,1.152,1.135,1.192,1.194,1.205,1.242,1.226,1.29,1.329,1.379,1.437,1.509,1.505,1.667,1.652,1.823,1.874,2.004,2.203,2.29,2.482,2.828,3.102,3.5,3.966,4.718,5.802,7.62,9.844,10.854,11.727,12.304,13.011,7.627,5.53,4.374,3.706,3.18,2.839,2.471,2.222,1.995,1.869,1.776,1.591,1.57,1.452,1.359,1.325,1.223,1.204,1.209,1.135,1.071,1.111,1.073,1.044,0.963,0.976,0.956,0.985,0.936,0.931,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166
20.61,0.7329999804496765,2.6080000400543213,-25.137,18.997,2.868,18.367,0.0,-0.626,-0.963,0.27,0.093,0.009,1.095,1.107,1.151,1.118,1.141,1.151,1.179,1.195,1.202,1.222,1.263,1.27,1.256,1.326,1.325,1.407,1.436,1.528,1.603,1.661,1.709,1.785,1.951,2.104,2.191,2.392,2.607,2.874,3.225,3.694,4.286,5.181,6.232,8.306,9.77,10.629,11.291,12.041,12.631,6.85,5.217,4.106,3.453,2.974,2.665,2.366,2.113,1.943,1.842,1.69,1.562,1.527,1.412,1.309,1.31,1.262,1.183,1.175,1.134,1.095,1.066,1.018,1.006,1.015,0.981,0.961,0.91,0.963,18.969,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,-24.974,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166
20.64,-0.029999999329447746,-3.5,-25.679,19.097,2.854,18.389,0.0,-0.008,-0.959,0.283,0.1,0.087,1.144,1.126,1.116,1.126,1.139,1.161,1.177,1.181,1.139,1.157,1.234,1.262,1.273,1.315,1.368,1.384,1.419,1.476,1.539,1.615,1.71,1.849,1.884,2.039,2.21,2.337,2.542,2.743,3.143,3.524,4.024,4.782,5.885,7.681,8.971,9.845,10.543,11.228,11.839,7.7,5.599,4.449,3.651,3.104,2.741,2.46,2.211,2.034,1.827,1.732,1.639,1.532,1.458,1.379,1.304,1.271,1.214,1.176,1.148,1.108,1.069,1.031,0.996,0.957,0.999,1.001,0.928,0.942,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826
20.67,-4.423999786376953,1.378999948501587,-26.221,19.201,2.862,18.388,0.0,0.608,-0.961,0.275,0.086,-0.009,1.102,1.096,1.112,1.164,1.123,1.138,1.164,1.174,1.19,1.2,1.2,1.226,1.293,1.325,1.329,1.399,1.465,1.487,1.585,1.615,1.678,1.8,1.881,2.015,2.191,2.404,2.583,2.831,3.131,3.627,4.164,4.901,6.201,7.765,8.709,9.483,10.106,10.7,11.399,7.178,5.293,4.383,3.595,3.02,2.699,2.389,2.165,1.958,1.816,1.763,1.574,1.55,1.406,1.378,1.345,1.217,1.222,1.151,1.104,1.106,1.085,1.064,1.02,0.971,0.939,0.99,0.992,0.954,19.091,19.212,19.334,19.455,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,-25.628,-26.283,-26.938,-27.592,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826
20.7,7.0,-0.5989999771118164,-26.761,19.308,2.877,18.255,0.0,0.368,-0.965,0.262,0.065,0.032,1.102,1.137,1.106,1.131,1.135,1.148,1.186,1.186,1.167,1.185,1.267,1.253,1.244,1.301,1.366,1.41,1.429,1.545,1.575,1.631,1.757,1.795,1.94,2.109,2.188,2.453,2.622,2.962,3.257,3.799,4.365,5.231,6.62,7.81,8.613,9.168,9.764,10.399,10.862,6.617,4.988,4.039,3.39,2.919,2.573,2.301,2.107,1.965,1.818,1.647,1.597,1.472,1.457,1.386,1.35,1.257,1.173,1.155,1.124,1.104,1.05,1.039,1.047,1.006,1.011,0.971,0.946,0.968,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246
20.73,2.9260001182556152,3.5,-27.298,19.418,2.893,18.369,0.0,0.777,-0.969,0.246,0.045,0.014,1.082,1.096,1.125,1.139,1.117,1.153,1.15,1.168,1.156,1.21,1.192,1.243,1.273,1.329,1.381,1.38,1.442,1.539,1.581,1.669,1.709,1.866,2.019,2.103,2.259,2.478,2.686,3.044,3.372,3.991,4.678,5.618,6.855,7.609,8.32,8.812,9.373,9.974,10.55,5.824,4.695,3.782,3.331,2.874,2.503,2.218,2.07,1.966,1.803,1.624,1.563,1.462,1.416,1.324,1.257,1.276,1.187,1.167,1.124,1.115,1.084,1.035,0.993,1.048,0.97,0.995,0.937,0.952,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246
20.76,-0.8980000019073486,-3.5,-27.839,19.53,2.919,18.457,0.0,1.154,-0.975,0.221,0.018,0.11,1.062,1.069,1.112,1.121,1.12,1.092,1.148,1.159,1.173,1.201,1.207,1.259,1.278,1.329,1.382,1.412,1.484,1.553,1.628,1.726,1.801,1.946,2.025,2.18,2.4,2.563,2.863,3.217,3.653,4.328,5.1,6.222,6.848,7.489,8.077,8.592,9.124,9.634,10.229,5.037,4.14,3.498,3.002,2.66,2.374,2.138,1.953,1.862,1.754,1.613,1.547,1.436,1.347,1.349,1.287,1.207,1.197,1.128,1.09,1.099,1.06,1.057,1.008,0.983,0.97,0.981,0.98,0.973,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246
20.79,-0.08399999886751175,-0.7129999995231628,-28.381,19.642,2.961,18.43,0.0,1.677,-0.984,0.18,-0.022,0.014,1.082,1.072,1.08,1.108,1.136,1.178,1.146,1.174,1.207,1.217,1.233,1.286,1.332,1.374,1.381,1.461,1.53,1.561,1.674,1.744,1.891,2.01,2.153,2.354,2.535,2.875,3.154,3.591,4.235,5.017,5.827,6.502,7.003,7.535,8.022,8.473,8.964,9.564,10.093,4.32,3.632,3.102,2.703,2.495,2.254,2.062,1.873,1.734,1.667,1.522,1.479,1.407,1.331,1.326,1.261,1.162,1.176,1.114,1.089,1.048,1.043,1.053,1.003,0.98,0.957,0.957,1.009,0.962,19.577,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,-28.247,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246
20.82,-7.0,2.635999917984009,-28.922,19.753,3.009,18.428,0.0,1.399,-0.991,0.132,-0.066,-0.007,1.059,1.106,1.107,1.113,1.113,1.102,1.168,1.195,1.211,1.239,1.306,1.316,1.333,1.436,1.486,1.515,1.641,1.685,1.784,1.878,1.986,2.19,2.388,2.601,2.821,3.143,3.663,4.21,5.025,5.63,6.031,6.512,7.003,7.523,7.936,8.399,8.931,9.527,4.16,3.49,3.083,2.669,2.423,2.225,2.01,1.874,1.787,1.626,1.611,1.445,1.419,1.33,1.251,1.291,1.209,1.182,1.115,1.127,1.066,1.075,1.065,1.039,1.021,0.984,1.006,0.991,0.987,0.99,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805
20.85,-2.859999895095825,-1.6330000162124634,-29.463,19.861,3.052,18.218,0.0,1.785,-0.996,0.089,-0.102,0.072,1.096,1.102,1.098,1.14,1.141,1.179,1.183,1.179,1.22,1.264,1.296,1.375,1.376,1.441,1.538,1.568,1.689,1.752,1.912,1.993,2.143,2.307,2.544,2.824,3.179,3.652,4.179,4.706,5.168,5.663,6.076,6.499,6.89,7.358,7.808,8.256,8.739,9.455,3.633,3.061,2.793,2.444,2.23,2.033,1.924,1.717,1.665,1.553,1.503,1.406,1.367,1.315,1.231,1.233,1.175,1.154,1.102,1.109,1.095,1.064,1.004,1.021,1.019,1.017,1.017,0.975,0.96,0.966,19.698,19.82,19.941,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,-28.902,-29.557,-30.212,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805
20.88,-3.303999900817871,2.9509999752044678,-29.999,19.962,3.111,18.132,0.0,2.166,-1.0,0.031,-0.148,0.023,1.138,1.098,1.106,1.109,1.125,1.216,1.213,1.237,1.266,1.355,1.342,1.391,1.473,1.505,1.559,1.705,1.807,1.881,2.056,2.206,2.324,2.663,2.919,3.328,3.737,4.206,4.576,4.923,5.311,5.698,6.1,6.509,6.912,7.346,7.769,8.301,8.852,3.39,2.937,2.677,2.369,2.163,2.023,1.837,1.717,1.66,1.515,1.522,1.379,1.308,1.323,1.242,1.166,1.182,1.173,1.135,1.106,1.071,1.098,1.044,0.996,0.996,0.962,0.99,0.994,0.976,0.961,0.963,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491
20.91,-1.1169999837875366,-2.3949999809265137,-30.533,20.056,-3.105,18.033,0.0,2.598,-0.999,-0.036,-0.199,0.112,1.129,1.124,1.163,1.189,1.19,1.204,1.275,1.279,1.352,1.43,1.432,1.488,1.614,1.679,1.789,1.848,2.002,2.18,2.28,2.483,2.817,3.102,3.439,3.747,4.07,4.399,4.731,5.108,5.464,5.805,6.11,6.55,6.921,7.393,7.889,8.552,3.404,2.802,2.424,2.2,2.018,1.882,1.839,1.644,1.617,1.499,1.411,1.394,1.266,1.248,1.227,1.199,1.115,1.109,1.091,1.085,1.045,1.008,1.032,1.0,0.989,1.001,0.94,0.992,1.002,0.986,0.927,0.935,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491
20.94,-3.1640000343322754,3.0799999237060547,-31.068,20.14,-3.023,17.999,0.0,2.865,-0.993,-0.118,-0.258,0.04,1.17,1.178,1.243,1.272,1.268,1.301,1.369,1.414,1.45,1.532,1.579,1.712,1.784,1.835,1.994,2.161,2.326,2.535,2.749,2.986,3.25,3.548,3.783,4.045,4.361,4.608,4.944,5.242,5.57,5.912,6.271,6.653,7.126,7.647,8.35,3.081,2.461,2.196,2.053,1.955,1.731,1.663,1.512,1.49,1.378,1.361,1.273,1.227,1.234,1.184,1.106,1.075,1.039,1.046,0.998,1.013,0.958,0.959,0.96,0.963,0.98,0.938,0.972,0.975,0.968,0.97,0.967,0.975,20.062,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,-30.866,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491
20.97,-3.8420000076293945,-2.0420000553131104,-31.602,20.21,-2.933,17.904,0.0,3.492,-0.978,-0.207,-0.321,0.132,1.25,1.304,1.309,1.376,1.422,1.408,1.506,1.562,1.705,1.731,1.794,1.948,2.081,2.206,2.295,2.5,2.682,2.886,3.026,3.301,3.545,3.653,3.928,4.192,4.464,4.712,5.045,5.373,5.645,6.053,6.487,6.986,7.639,8.46,3.132,2.318,1.99,1.855,1.672,1.595,1.472,1.44,1.354,1.307,1.27,1.219,1.13,1.114,1.091,1.047,1.026,1.041,0.998,1.008,0.954,0.951,0.957,0.946,0.937,0.91,0.918,0.922,0.906,0.958,0.952,0.956,0.954,0.959,20.187,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,17.371,-31.52,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491,-40.019
21.0,2.2060000896453857,3.5,-32.135,20.265,-2.814,17.789,0.0,4.74,-0.947,-0.322,-0.405,0.071,1.412,1.432,1.51,1.561,1.59,1.697,1.746,1.798,1.946,2.024,2.162,2.245,2.4,2.517,2.617,2.817,2.965,3.163,3.324,3.602,3.737,3.949,4.169,4.438,4.688,5.059,5.408,5.722,6.077,6.598,7.329,8.2,9.042,2.397,1.972,1.76,1.572,1.422,1.42,1.293,1.22,1.222,1.182,1.118,1.03,1.085,1.05,0.985,0.964,0.981,0.947,0.941,0.923,0.899,0.864,0.859,0.901,0.904,0.848,0.854,0.867,0.861,0.883,0.925,0.918,0.911,0.901,0.973,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,17.371,16.865,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491,-40.019,-40.449
21.03,-0.11500000208616257,1.527999997138977,-32.668,20.299,-2.688,17.855,0.0,3.255,-0.899,-0.438,-0.487,0.167,1.594,1.654,1.72,1.765,1.795,1.926,1.986,2.077,2.12,2.221,2.362,2.458,2.581,2.677,2.872,3.031,3.162,3.335,3.522,3.735,3.965,4.181,4.448,4.762,5.061,5.458,5.887,6.432,7.196,8.036,8.878,9.543,1.948,1.655,1.526,1.417,1.297,1.232,1.137,1.081,1.044,0.968,0.989,0.983,0.945,0.891,0.89,0.836,0.855,0.857,0.837,0.849,0.801,0.794,0.848,0.856,0.807,0.822,0.807,0.805,0.837,0.835,0.849,0.85,0.879,0.892,0.884,0.942,20.3,20.374,20.379,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,17.371,16.865,-32.176,-32.837,-33.503,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491,-40.019,-40.449
21.06,-4.4670000076293945,0.6499999761581421,-33.204,20.308,-2.587,17.852,0.0,3.663,-0.85,-0.526,-0.536,0.213,1.71,1.728,1.785,1.869,1.902,1.949,2.077,2.111,2.175,2.334,2.414,2.579,2.671,2.764,2.879,3.043,3.228,3.401,3.602,3.788,4.026,4.317,4.615,4.97,5.383,5.968,6.654,7.489,8.235,8.964,9.501,9.974,1.769,1.468,1.326,1.229,1.12,1.113,1.008,0.967,0.914,0.912,0.859,0.839,0.839,0.791,0.8,0.743,0.76,0.741,0.701,0.701,0.718,0.749,0.744,0.761,0.779,0.747,0.753,0.739,0.751,0.793,0.806,0.79,0.8,0.821,0.834,0.87,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,17.371,16.865,16.317,15.747,15.138,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491,-40.019,-40.449,-40.829,-41.172,-41.439
21.09,5.0279998779296875,-0.4320000112056732,-33.738,20.288,-2.446,17.718,0.0,6.804,-0.767,-0.641,-0.619,0.232,1.767,1.823,1.892,1.931,1.99,2.093,2.151,2.244,2.316,2.381,2.534,2.654,2.752,2.922,3.037,3.263,3.398,3.658,3.823,4.197,4.504,4.854,5.362,6.077,6.813,7.675,8.35,8.935,9.407,9.757,10.18,1.705,1.533,1.31,1.184,1.041,1.01,0.952,0.942,0.866,0.807,0.786,0.787,0.765,0.719,0.729,0.718,0.674,0.692,0.683,0.688,0.693,0.681,0.688,0.677,0.682,0.691,0.684,0.652,0.683,0.686,0.684,0.735,0.741,0.73,0.768,0.784,0.863,20.33,20.245,20.12,19.89,19.562,19.204,18.846,18.488,18.13,17.774,17.371,16.865,16.317,15.747,15.138,-34.166,-34.826,-35.48,-36.102,-36.683,-37.246,-37.805,-38.366,-38.924,-39.491,-40.019,-40.449,-40.829,-41.172,-41.439
