# This is F1TENTH simulation from 12.02.2024 at time 18:36:13
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 1.0
# Controller: Recorder-Node
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015
41.846,-0.39,8.734,-3.076,-0.998,-0.065,-15.364,7.7,0.0,0.08,5.537,0.123,-15.951,-16.349,-16.748,-17.146,-17.544,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,7.559,7.524,7.489,7.454,7.418,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,7.179,6.775,6.347,5.889,5.42,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,1.699,1.574,1.433,1.368,1.396,1.367,1.36,1.372,1.403,1.448,1.51,1.607,1.737,1.906,2.148,2.517,2.99,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.416,65.533,65.533,65.533,2.538,2.711,65.533,65.533,14.1,13.991,11.293,65.533,11.908,12.46,13.12
41.886,-0.312,8.639,-3.067,-0.997,-0.075,-15.732,7.701,0.0,0.104,6.518,0.014,-15.951,-16.349,-16.748,-17.146,-17.544,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,7.559,7.524,7.489,7.454,7.418,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,7.179,6.775,6.347,5.889,5.42,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,1.681,1.491,1.414,1.378,1.376,1.357,1.349,1.359,1.391,1.449,1.507,1.598,1.737,1.907,2.155,2.372,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.011,3.426,2.909,65.533,65.533,65.533,2.39,65.533,65.533,14.473,12.243,11.295,11.902,11.898,12.522,13.161
41.926,-0.456,8.598,-3.056,-0.996,-0.086,-16.064,7.693,0.0,0.111,6.232,-0.001,-15.951,-16.349,-16.748,-17.146,-17.544,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,7.559,7.524,7.489,7.454,7.418,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,7.179,6.775,6.347,5.889,5.42,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,1.569,1.54,1.461,1.391,1.345,1.344,1.348,1.362,1.385,1.439,1.503,1.601,1.74,1.932,2.212,2.564,3.104,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.234,65.533,14.485,12.218,11.315,11.984,12.001,12.599,13.278
41.967,-0.158,8.384,-3.047,-0.996,-0.094,-16.347,7.683,0.0,0.111,6.01,0.002,-16.349,-16.748,-17.146,-17.544,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,7.524,7.489,7.454,7.418,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,6.775,6.347,5.889,5.42,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,1.623,1.526,1.452,1.384,1.367,1.336,1.335,1.345,1.384,1.435,1.505,1.603,1.758,1.948,2.201,2.589,3.044,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.133,2.171,14.022,11.343,11.522,12.039,12.667,13.365
42.007,-0.351,8.418,-3.036,-0.994,-0.105,-16.611,7.66,0.0,0.023,5.736,0.012,-16.748,-17.146,-17.544,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,7.489,7.454,7.418,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,6.347,5.889,5.42,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,1.607,1.51,1.439,1.373,1.353,1.336,1.333,1.356,1.393,1.457,1.54,1.643,1.795,1.994,2.27,2.593,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.758,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.538,2.098,11.352,11.542,12.12,12.824,13.551
42.048,-0.728,8.34,-3.018,-0.992,-0.123,-16.921,7.671,0.0,0.026,5.35,0.014,-17.146,-17.544,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,7.454,7.418,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,5.889,5.42,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,1.592,1.507,1.426,1.378,1.355,1.346,1.344,1.369,1.409,1.468,1.546,1.658,1.819,2.021,2.328,2.663,3.301,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,13.947,2.115,11.568,65.533,12.823,13.62
42.086,-0.206,8.214,-3.005,-0.991,-0.136,-17.246,7.635,0.0,0.039,4.982,0.01,-17.544,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,7.418,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,5.42,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,1.587,1.499,1.439,1.388,1.367,1.347,1.353,1.412,1.424,1.489,1.567,1.687,1.845,2.067,2.276,3.575,3.583,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.154,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.326,8.458,2.124,65.533,12.844,65.533
42.134,0.387,8.044,-3.02,-0.993,-0.122,-17.658,7.626,0.0,0.035,4.737,0.03,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,1.615,1.517,1.441,1.405,1.395,1.314,1.371,1.388,1.431,1.491,1.565,1.688,1.844,1.966,3.152,3.307,3.423,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.782,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.316,65.533,8.584,2.421,2.299,65.533
42.167,0.387,8.044,-3.022,-0.993,-0.119,-17.816,7.607,0.0,0.035,4.511,0.045,-17.942,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,7.378,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,5.007,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,1.615,1.517,1.441,1.405,1.395,1.314,1.371,1.388,1.431,1.491,1.565,1.688,1.844,1.966,3.152,3.307,3.423,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.782,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.316,65.533,8.584,2.421,2.299,65.533
42.206,0.314,8.067,-3.037,-0.995,-0.104,-18.076,7.65,0.0,0.056,4.314,0.075,-18.338,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,7.324,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,4.651,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,1.632,1.542,1.475,1.404,1.401,1.375,1.382,1.402,1.432,1.494,1.578,1.637,1.755,2.737,3.019,2.935,3.369,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.312,65.533,65.533,65.533,65.533,2.397
42.247,0.202,7.731,-3.037,-0.995,-0.105,-18.402,7.57,0.0,0.073,4.113,0.107,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,1.644,1.551,1.428,1.425,1.405,1.39,1.376,1.4,1.444,1.506,1.576,1.622,1.874,2.753,2.907,2.851,3.386,65.533,65.533,5.129,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,14.506,13.991,11.503,11.815,65.533,2.551
42.288,-0.116,7.484,-3.034,-0.994,-0.107,-18.687,7.538,0.0,0.141,3.932,0.149,-18.73,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,7.247,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,4.338,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,1.686,1.566,1.495,1.437,1.422,1.386,1.388,1.417,1.44,1.45,1.534,1.846,2.488,2.606,2.534,2.744,3.309,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.301,14.411,65.533,11.973,11.765,65.533,13.423
42.326,-0.322,7.369,-3.025,-0.993,-0.116,-18.966,7.519,0.0,0.186,4.292,0.199,-19.115,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,7.14,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,4.056,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,1.674,1.565,1.497,1.449,1.411,1.398,1.406,1.367,1.404,1.547,2.154,2.312,2.4,2.314,2.36,2.811,3.428,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.259,11.443,11.314,14.246,11.776,65.533,13.53
42.369,-0.524,7.22,-3.011,-0.992,-0.13,-19.216,7.512,0.0,0.186,3.924,0.237,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,1.667,1.566,1.507,1.454,1.399,1.363,1.366,1.473,1.999,2.087,2.213,2.179,2.072,2.125,2.47,2.972,65.533,65.533,4.22,4.194,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.375,11.233,14.295,11.327,14.336,11.907,65.533,13.757
42.41,-0.799,7.22,-2.979,-0.987,-0.162,-19.413,7.369,0.0,0.241,4.187,0.249,-19.487,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,6.995,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,3.796,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,1.651,1.577,1.446,1.417,1.457,1.438,1.931,1.974,2.053,2.152,2.037,1.909,2.012,2.287,2.694,3.239,65.533,3.924,3.87,3.913,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.289,11.161,14.278,14.129,65.533,65.533,65.533,14.167
42.449,-0.813,7.05,-2.912,-0.974,-0.227,-19.679,7.217,0.0,0.282,4.085,0.27,-19.838,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,6.803,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,4.676,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,1.65,1.499,1.453,1.487,1.876,1.926,1.962,2.016,2.092,2.019,1.823,1.894,2.108,2.424,2.865,3.47,65.533,3.821,3.765,3.788,3.772,3.833,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.203,14.16,14.318,14.193,11.741,65.533,65.533,14.493
42.49,-1.263,6.9,-2.843,-0.956,-0.294,-19.916,7.112,0.0,0.296,4.204,0.298,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,1.572,1.587,2.006,1.99,1.994,2.005,2.046,1.921,1.719,1.771,1.918,2.124,2.426,2.822,65.533,65.533,3.514,3.477,3.506,3.481,3.53,65.533,65.533,65.533,65.533,4.893,5.508,6.451,7.752,65.533,65.533,11.247,11.126,11.762,65.533,65.533,65.533,65.533,14.247,65.533
42.53,-2.103,6.593,-2.761,-0.929,-0.371,-20.155,7.002,0.0,0.318,3.79,0.331,-20.155,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,6.56,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,4.372,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,2.138,2.096,2.048,2.032,2.084,1.706,1.66,1.722,1.843,2.002,2.212,2.51,2.89,65.533,65.533,65.533,65.533,3.089,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.109,11.031,13.997,65.533,65.533,65.533,15.654,14.15,65.533,65.533
42.573,-2.641,6.328,-2.687,-0.899,-0.439,-20.418,6.869,0.0,0.318,4.114,0.352,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,2.165,2.126,1.996,1.711,1.693,1.758,1.843,1.971,2.152,2.397,2.68,65.533,65.533,65.533,65.533,2.941,3.008,2.946,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,10.978,10.704,11.26,65.533,12.518,65.533,15.695,14.229,65.533,65.533,65.533
42.607,-2.649,6.025,-2.583,-0.848,-0.53,-20.578,6.733,0.0,0.385,3.561,0.358,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,2.165,2.126,1.996,1.711,1.693,1.758,1.843,1.971,2.152,2.397,2.68,65.533,65.533,65.533,65.533,2.941,3.008,2.946,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,10.978,10.704,11.26,65.533,12.518,65.533,15.695,14.229,65.533,65.533,65.533
42.646,-3.263,6.0,-2.441,-0.764,-0.645,-20.767,6.564,0.0,0.408,3.888,0.351,-20.422,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,6.263,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,4.086,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,2.204,2.035,1.733,1.721,1.785,1.865,1.975,2.132,2.364,2.615,65.533,65.533,65.533,65.533,2.671,2.794,2.686,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,10.852,10.856,14.043,14.144,11.722,65.533,65.533,14.952,65.533,65.533,4.133
42.686,-3.263,6.0,-2.324,-0.684,-0.729,-20.871,6.406,0.0,0.407,3.431,0.353,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,4.117,1.809,1.824,1.868,1.948,2.043,2.168,2.374,2.633,2.932,2.945,65.533,65.533,65.533,2.659,2.652,2.652,2.667,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,10.59,13.809,14.003,14.171,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533
42.726,-2.893,5.632,-2.201,-0.589,-0.808,-20.984,6.265,0.0,0.41,3.644,0.346,-20.617,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,5.915,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,3.84,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,4.117,1.984,2.036,2.118,2.242,2.432,2.599,65.533,2.741,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,10.248,10.637,10.634,13.647,11.141,12.364,65.533,15.691,14.258,65.533,65.533,65.533,65.533,65.533,65.533
42.767,-3.614,5.31,-2.115,-0.518,-0.855,-21.112,6.129,0.0,0.41,3.523,0.364,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,4.117,3.708,2.241,2.342,2.487,2.66,2.878,2.817,65.533,65.533,65.533,65.533,2.202,2.345,2.155,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.182,65.533,65.533,13.825,13.722,11.583,65.533,65.533,14.427,65.533,65.533,65.533,65.533,4.3,65.533,65.533
42.809,-3.461,4.952,-1.995,-0.411,-0.911,-21.161,6.016,0.0,0.402,3.62,0.35,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,4.117,3.708,2.606,2.801,3.038,2.956,65.533,2.501,65.533,2.291,2.194,2.219,2.228,2.192,2.186,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.026,3.984,65.533,65.533,65.533,13.792,65.533,65.533,65.533,14.99,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533
42.848,-3.214,4.907,-1.837,-0.263,-0.965,-21.221,5.848,0.0,0.421,3.745,0.335,-20.711,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,5.528,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,3.735,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,4.117,3.708,2.846,3.089,3.097,2.818,2.576,2.436,2.332,2.267,2.196,2.144,2.142,2.14,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.888,3.902,3.887,65.533,65.533,11.359,11.824,65.533,14.492,65.533,65.533,65.533,65.533,4.43,65.533,65.533,65.533,65.533
42.886,-3.569,4.668,-1.707,-0.136,-0.991,-21.319,5.694,0.0,0.389,3.611,0.321,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,3.769,3.925,4.265,4.764,5.277,5.172,4.589,4.15,3.845,3.756,3.808,4.059,4.465,4.968,5.454,5.241,4.627,4.117,3.708,3.527,3.215,2.889,2.649,2.471,2.322,2.254,2.205,2.161,2.125,2.115,2.096,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.721,3.723,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.932,4.425,65.533,65.533,65.533,11.003,7.74
