# This is F1TENTH simulation from 12.02.2024 at time 18:45:04
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 1.0
# Controller: Recorder-Node
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015
37.702,-0.088,3.883,0.107,0.994,0.107,-11.939,5.217,0.0,0.034,5.036,0.007,-11.865,-11.467,-11.069,-10.671,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,5.275,5.312,5.346,5.38,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,5.036,5.314,5.569,5.805,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,10.235,12.255,8.988,65.533,65.533,8.681,8.821,8.925,9.192,9.543,10.089,65.533,65.533,2.913,65.533,65.533,65.533,65.533,7.428,7.324,7.263,65.533,65.533,65.533,65.533,65.533,6.322,5.721,5.237,4.865,4.571,4.416,4.28,4.224,4.195,4.227,4.306,4.45,4.648,4.946
37.746,-0.037,3.889,0.109,0.994,0.109,-11.754,5.234,0.0,0.032,5.314,0.005,-11.467,-11.069,-10.671,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,5.312,5.346,5.38,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,5.314,5.569,5.805,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,13.428,9.425,9.01,9.239,65.533,8.793,8.818,8.963,9.208,9.601,10.091,9.668,2.856,65.533,65.533,65.533,65.533,65.533,65.533,65.533,7.04,65.533,65.533,65.533,65.533,65.533,6.373,5.71,5.221,4.847,4.584,4.33,4.27,4.189,4.182,4.215,4.292,4.437,4.655,4.936
37.785,-0.063,4.02,0.113,0.994,0.112,-11.571,5.25,0.0,0.031,5.314,0.005,-11.069,-10.671,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,5.346,5.38,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,5.569,5.805,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,13.418,9.398,8.988,9.213,65.533,8.805,8.837,8.965,9.218,9.625,10.197,10.85,2.651,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.823,65.533,65.533,11.113,8.81,7.348,6.379,5.694,5.2,4.831,4.573,4.312,4.262,4.184,4.176,4.207,4.292,4.427,4.645,4.94
37.822,-0.072,4.232,0.116,0.993,0.116,-11.379,5.271,0.0,0.029,5.569,0.001,-11.069,-10.671,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,5.346,5.38,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,5.569,5.805,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,13.429,9.415,8.995,65.533,65.533,8.805,8.843,8.97,9.226,9.618,10.186,2.679,2.702,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.696,65.533,65.533,65.533,8.685,7.289,6.336,5.679,5.189,4.816,4.563,4.292,4.223,4.186,4.148,4.201,4.281,4.43,4.633,4.934
37.87,-0.141,4.345,0.122,0.993,0.122,-11.206,5.269,0.0,0.029,5.569,0.004,-10.671,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,5.38,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,5.805,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,13.46,9.399,9.008,65.533,65.533,8.847,8.851,9.002,9.26,9.649,10.223,2.473,15.133,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.494,18.137,65.533,10.896,8.649,7.213,6.296,5.639,5.141,4.802,4.534,4.348,4.17,4.165,4.157,4.189,4.27,4.422,4.635,4.932
37.903,-0.117,4.36,0.125,0.992,0.125,-11.06,5.287,0.0,0.025,5.805,-0.005,-10.671,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,5.38,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,5.805,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,65.533,9.403,9.511,65.533,8.83,8.839,8.873,9.038,9.29,9.704,2.317,11.004,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.258,65.533,65.533,65.533,65.533,7.092,6.182,5.572,5.113,4.759,4.51,4.332,4.107,4.152,4.149,4.175,4.266,4.411,4.636,4.924
37.944,-0.08,4.457,0.133,0.991,0.133,-10.846,5.313,0.0,0.029,5.805,-0.008,-10.671,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,5.38,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,5.805,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,65.533,9.369,9.518,8.966,8.81,8.86,8.884,9.041,9.329,2.196,10.319,65.533,65.533,65.533,65.533,65.533,65.533,6.247,6.102,6.046,6.021,65.533,65.533,65.533,65.533,65.533,65.533,5.457,5.039,4.742,4.486,4.307,4.193,4.058,4.119,4.168,4.257,4.413,4.631,4.911
37.984,-0.133,4.576,0.138,0.99,0.138,-10.651,5.339,0.0,0.018,5.698,-0.025,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,65.533,9.391,9.536,8.98,8.879,8.864,8.917,9.058,2.378,2.248,10.31,65.533,65.533,65.533,65.533,65.533,65.533,6.11,5.995,5.926,5.906,65.533,65.533,65.533,65.533,65.533,65.533,5.405,4.984,4.721,4.474,4.295,4.187,4.065,4.114,4.163,4.243,4.404,4.627,4.923
38.023,-0.064,4.703,0.142,0.99,0.142,-10.462,5.365,0.0,-0.004,5.698,-0.026,-10.272,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,5.417,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,5.698,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,65.533,9.39,11.719,8.987,8.897,8.893,8.927,2.303,2.166,9.793,65.533,8.796,65.533,5.737,65.533,6.221,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.625,4.415,4.261,4.156,4.094,4.038,4.139,4.252,4.386,4.605,4.906
38.063,-0.069,4.724,0.151,0.989,0.15,-10.279,5.407,0.0,-0.004,5.311,-0.057,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,65.533,9.39,11.719,8.987,8.897,8.893,8.927,2.303,2.166,9.793,65.533,8.796,65.533,5.737,65.533,6.221,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.625,4.415,4.261,4.156,4.094,4.038,4.139,4.252,4.386,4.605,4.906
38.111,0.006,4.882,0.151,0.989,0.15,-10.105,5.433,0.0,-0.005,5.311,-0.057,-9.874,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,5.45,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,5.311,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,65.533,9.944,9.252,9.153,8.908,2.048,8.942,9.13,9.407,9.749,65.533,65.533,65.533,5.566,5.751,65.533,5.523,5.329,5.201,5.142,5.093,65.533,3.193,65.533,65.533,65.533,65.533,65.533,65.533,4.577,4.401,4.218,4.128,4.057,4.049,4.039,4.19,4.342,4.551,4.845
38.15,0.088,5.058,0.149,0.989,0.148,-9.877,5.465,0.0,-0.039,5.311,-0.089,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,65.533,9.944,9.252,9.153,8.908,2.048,8.942,9.13,9.407,9.749,65.533,65.533,65.533,5.566,5.751,65.533,5.523,5.329,5.201,5.142,5.093,65.533,3.193,65.533,65.533,65.533,65.533,65.533,65.533,4.577,4.401,4.218,4.128,4.057,4.049,4.039,4.19,4.342,4.551,4.845
38.194,0.22,5.078,0.141,0.99,0.14,-9.614,5.501,0.0,-0.038,4.977,-0.085,-9.475,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,5.466,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,4.977,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,65.533,10.044,9.284,9.149,8.959,2.076,8.953,9.13,9.4,8.703,5.235,5.26,5.32,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.994,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.323,4.17,4.113,4.059,4.04,4.036,4.169,4.311,4.534,4.817
38.229,0.226,5.156,0.135,0.991,0.134,-9.421,5.548,0.0,-0.073,4.661,-0.131,-9.075,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,5.457,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,4.661,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,65.533,10.081,9.343,9.185,2.135,8.952,8.949,9.14,9.377,9.758,65.533,65.533,5.162,5.297,5.47,65.533,5.107,4.895,65.533,65.533,65.533,65.533,65.533,2.458,65.533,65.533,65.533,65.533,65.533,65.533,4.322,4.211,4.094,4.03,4.026,4.054,4.065,4.277,4.45,4.769
38.263,0.35,5.231,0.118,0.993,0.118,-9.213,5.579,0.0,-0.073,4.661,-0.126,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,65.533,10.142,9.423,2.163,65.533,8.951,8.954,9.126,9.345,9.668,65.533,65.533,65.533,5.139,5.392,65.533,4.873,4.701,4.56,4.496,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.576,4.401,4.236,4.122,4.036,4.008,4.034,4.114,4.169,4.416,4.691
38.306,0.431,5.299,0.103,0.995,0.103,-9.021,5.617,0.0,-0.119,4.357,-0.177,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,65.533,65.533,2.266,2.478,65.533,8.963,8.951,9.064,9.263,8.348,65.533,4.832,4.837,4.959,5.082,65.533,4.661,4.447,4.323,4.238,65.533,4.012,3.754,2.633,65.533,65.533,65.533,65.533,65.533,65.533,4.413,4.268,4.14,4.049,4.006,4.021,4.081,4.135,4.315,4.598
38.344,0.748,5.279,0.071,0.997,0.071,-8.766,5.642,0.0,-0.114,4.357,-0.168,-8.677,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,5.419,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,4.357,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,65.533,2.424,2.384,9.409,0.042,8.978,8.947,9.017,9.209,9.486,9.866,65.533,4.702,4.77,4.842,65.533,4.434,4.216,4.031,65.533,65.533,65.533,65.533,2.872,2.193,65.533,65.533,65.533,65.533,65.533,65.533,4.172,4.14,4.069,4.022,4.007,4.058,4.16,4.252,4.52
38.385,0.86,5.308,0.053,0.999,0.053,-8.624,5.669,0.0,-0.17,4.064,-0.167,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,65.533,2.483,2.673,9.477,65.533,9.023,8.933,8.951,9.102,9.347,9.728,65.533,65.533,4.559,4.628,65.533,4.256,4.041,3.883,3.782,3.714,65.533,3.696,3.225,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.154,4.087,4.043,4.03,4.06,4.135,4.251,4.37
38.424,0.933,5.257,0.02,1.0,0.02,-8.444,5.676,0.0,-0.159,4.064,-0.217,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,65.533,2.526,2.739,9.572,65.533,9.025,8.921,8.947,9.051,9.261,9.652,65.533,65.533,4.536,4.586,65.533,4.146,3.956,3.788,3.667,3.604,65.533,3.603,3.597,65.533,2.043,65.533,65.533,65.533,65.533,65.533,4.39,4.24,4.139,4.061,4.034,4.054,4.121,4.231,4.402
38.469,1.071,5.274,-0.015,1.0,-0.015,-8.266,5.698,0.0,-0.159,4.064,-0.213,-8.285,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,5.344,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,4.064,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,65.533,2.62,12.879,9.769,65.533,9.087,8.922,8.901,8.965,9.126,9.416,65.533,65.533,4.326,4.36,65.533,3.995,3.804,3.617,3.482,3.395,3.35,3.343,65.533,3.04,65.533,1.927,65.533,65.533,65.533,65.533,65.533,65.533,4.175,4.114,4.065,4.071,4.111,4.196,4.349
38.514,1.13,5.198,-0.048,0.999,-0.048,-8.098,5.694,0.0,-0.214,3.779,-0.205,-7.904,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,-5.143,5.223,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,0.135,3.779,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,4.492,65.533,2.735,65.533,65.533,65.533,9.176,8.963,8.874,8.883,8.963,9.176,9.521,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.291,3.231,3.16,65.533,3.132,65.533,65.533,2.261,65.533,65.533,65.533,65.533,65.533,65.533,4.327,4.226,4.141,4.125,4.128,4.195,4.289
38.546,1.3,5.03,-0.109,0.994,-0.109,-7.867,5.694,0.0,-0.209,3.779,-0.26,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,0.135,0.182,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,4.492,4.821,65.533,2.735,65.533,65.533,65.533,9.176,8.963,8.874,8.883,8.963,9.176,9.521,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.291,3.231,3.16,65.533,3.132,65.533,65.533,2.261,65.533,65.533,65.533,65.533,65.533,65.533,4.327,4.226,4.141,4.125,4.128,4.195,4.289
38.584,1.638,4.96,-0.151,0.989,-0.15,-7.749,5.678,0.0,-0.2,3.5,-0.25,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,0.135,0.182,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,4.492,4.821,65.533,2.834,10.712,12.975,65.533,9.342,9.027,8.837,8.795,8.831,8.954,9.198,65.533,65.533,65.533,65.533,65.533,3.56,3.276,65.533,65.533,3.005,2.943,65.533,2.94,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.766,4.444,4.324,4.25,4.199,4.186,4.205,4.248
38.621,1.638,4.96,-0.225,0.975,-0.223,-7.532,5.648,0.0,-0.249,3.5,-0.237,-7.544,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,5.05,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,0.135,0.182,3.5,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,4.492,4.821,65.533,2.908,65.533,65.533,65.533,9.536,9.115,8.892,8.76,8.724,8.781,65.533,65.533,3.87,3.864,3.869,65.533,3.558,3.312,3.113,2.962,2.847,2.769,2.735,65.533,2.757,3.054,65.533,65.533,65.533,65.533,65.533,5.151,4.813,4.611,4.366,4.321,4.264,4.258,4.294
38.661,1.586,4.874,-0.292,0.958,-0.288,-7.371,5.603,0.0,-0.249,3.5,-0.293,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,0.135,0.182,0.23,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,4.492,4.821,5.118,65.533,2.96,3.137,65.533,65.533,9.689,9.255,8.951,8.763,8.681,8.706,8.807,9.067,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.731,2.699,65.533,2.724,65.533,65.533,65.533,65.533,65.533,65.533,4.962,4.717,4.428,4.403,4.331,4.296,4.32
38.7,1.842,4.745,-0.361,0.935,-0.354,-7.191,5.543,0.0,-0.235,3.221,-0.278,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,0.135,0.182,0.23,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,4.492,4.821,5.118,65.533,3.123,3.139,65.533,65.533,9.935,9.492,9.05,8.802,8.626,8.182,8.625,65.533,65.533,65.533,3.632,3.64,65.533,3.273,3.042,2.854,2.705,2.621,2.554,2.514,2.51,65.533,2.56,65.533,65.533,65.533,65.533,65.533,5.394,5.027,4.796,4.571,4.432,4.403,4.389
38.745,1.996,4.474,-0.434,0.907,-0.42,-7.075,5.482,0.0,-0.296,3.221,-0.261,-7.219,-6.95,-6.776,-6.73,-6.796,-6.934,-7.108,-7.286,-7.436,-7.519,-7.495,-7.337,-7.065,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,4.818,4.524,4.166,3.771,3.377,3.002,2.642,2.285,1.914,1.524,1.126,0.762,0.471,0.272,0.155,0.105,0.103,0.135,0.182,0.23,3.221,2.956,2.944,3.001,3.242,3.627,4.064,3.701,3.267,2.984,2.916,2.946,2.979,3.171,3.443,3.757,4.121,4.492,4.821,5.118,65.533,65.533,3.137,65.533,65.533,65.533,9.877,9.333,8.928,8.676,8.554,8.484,8.533,8.702,8.999,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.734,65.533,65.533,65.533,65.533,2.413,2.528,65.533,65.533,65.533,65.533,5.494,5.143,4.887,4.7,4.51,4.509
