# This is F1TENTH simulation from 08.12.2023 at time 17:06:19
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 0.6
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_X_20,WYPT_X_21,WYPT_X_22,WYPT_X_23,WYPT_X_24,WYPT_X_25,WYPT_X_26,WYPT_X_27,WYPT_X_28,WYPT_X_29,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_Y_20,WYPT_Y_21,WYPT_Y_22,WYPT_Y_23,WYPT_Y_24,WYPT_Y_25,WYPT_Y_26,WYPT_Y_27,WYPT_Y_28,WYPT_Y_29,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_VX_20,WYPT_VX_21,WYPT_VX_22,WYPT_VX_23,WYPT_VX_24,WYPT_VX_25,WYPT_VX_26,WYPT_VX_27,WYPT_VX_28,WYPT_VX_29,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_X_20,WYPT_REL_X_21,WYPT_REL_X_22,WYPT_REL_X_23,WYPT_REL_X_24,WYPT_REL_X_25,WYPT_REL_X_26,WYPT_REL_X_27,WYPT_REL_X_28,WYPT_REL_X_29,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,WYPT_REL_Y_20,WYPT_REL_Y_21,WYPT_REL_Y_22,WYPT_REL_Y_23,WYPT_REL_Y_24,WYPT_REL_Y_25,WYPT_REL_Y_26,WYPT_REL_Y_27,WYPT_REL_Y_28,WYPT_REL_Y_29,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,translational_control_applied,angular_control_applied,mu
21.96,0.877,3.275,3.002,-0.99,0.139,-6.903,4.237,0.0,-0.065,-0.013,3.64,-7.274,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,4.263,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,3.674,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,0.371,0.772,1.171,1.571,1.969,2.368,2.764,3.15,3.528,3.882,4.195,4.442,4.594,4.621,4.519,4.32,4.052,3.737,3.387,3.013,2.624,2.226,1.827,1.431,1.041,0.659,0.284,-0.086,-0.453,-0.819,0.026,0.028,0.024,0.026,0.058,0.078,0.138,0.239,0.37,0.554,0.801,1.115,1.483,1.88,2.265,2.61,2.907,3.151,3.344,3.486,3.576,3.616,3.607,3.554,3.465,3.348,3.21,3.058,2.899,2.739,2.287,2.055,1.906,1.815,1.768,1.686,1.639,1.661,1.659,1.703,1.811,1.938,2.155,2.394,2.691,3.057,3.672,3.914,4.143,4.511,5.059,5.735,6.663,7.435,3.491,2.797,2.223,1.9,1.739,1.549,1.457,1.356,1.285,1.251,1.204,1.196,1.198,1.215,1.252,1.305,3.64,-0.013,1.2
21.98,0.866,3.278,2.998,-0.99,0.144,-6.957,4.301,0.0,-0.065,0.019,3.627,-7.274,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,4.263,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,3.674,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,0.309,0.709,1.109,1.509,1.908,2.307,2.702,3.088,3.465,3.819,4.132,4.377,4.527,4.552,4.448,4.247,3.978,3.661,3.31,2.935,2.545,2.148,1.748,1.352,0.962,0.58,0.206,-0.164,-0.53,-0.896,0.084,0.087,0.086,0.089,0.123,0.146,0.207,0.31,0.444,0.629,0.878,1.193,1.562,1.96,2.344,2.689,2.984,3.228,3.419,3.558,3.647,3.685,3.674,3.62,3.529,3.409,3.27,3.116,2.954,2.792,2.259,1.998,1.898,1.776,1.703,1.641,1.655,1.638,1.659,1.723,1.799,1.949,2.153,2.348,2.676,3.042,3.644,3.807,4.102,4.415,4.914,5.653,6.596,7.328,3.564,2.831,2.298,1.935,1.757,1.594,1.439,1.359,1.294,1.247,1.261,1.212,1.194,1.21,1.253,1.289,3.627,0.019,1.2
22.0,0.866,3.278,2.998,-0.99,0.143,-7.116,4.332,0.0,-0.077,0.025,3.754,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,0.548,0.947,1.347,1.746,2.145,2.54,2.927,3.304,3.658,3.97,4.215,4.366,4.392,4.288,4.087,3.818,3.502,3.151,2.777,2.387,1.989,1.589,1.193,0.804,0.422,0.047,-0.322,-0.689,-1.055,-1.423,0.094,0.093,0.095,0.129,0.152,0.212,0.315,0.448,0.633,0.882,1.196,1.565,1.963,2.347,2.692,2.988,3.232,3.423,3.563,3.652,3.69,3.68,3.626,3.535,3.416,3.277,3.123,2.962,2.801,2.645,2.101,1.94,1.789,1.707,1.659,1.604,1.601,1.595,1.6,1.705,1.737,1.958,2.056,2.29,2.584,2.907,3.351,3.737,4.021,4.324,4.806,5.444,6.298,7.242,3.852,3.024,2.413,2.056,1.795,1.685,1.55,1.445,1.406,1.294,1.305,1.255,1.245,1.312,1.301,1.337,3.754,0.025,1.2
22.02,0.83,3.225,2.998,-0.99,0.143,-7.174,4.341,0.0,-0.077,0.025,3.744,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,0.489,0.888,1.289,1.687,2.086,2.481,2.868,3.245,3.599,3.911,4.157,4.307,4.333,4.229,4.028,3.76,3.443,3.093,2.718,2.328,1.93,1.531,1.134,0.745,0.363,-0.012,-0.381,-0.748,-1.113,-1.482,0.095,0.093,0.096,0.13,0.152,0.213,0.316,0.449,0.634,0.882,1.197,1.566,1.963,2.348,2.693,2.988,3.232,3.424,3.564,3.653,3.691,3.681,3.626,3.536,3.417,3.277,3.124,2.963,2.802,2.646,2.109,1.905,1.796,1.685,1.608,1.602,1.53,1.551,1.553,1.673,1.752,1.915,2.043,2.237,2.547,2.849,3.424,3.607,3.79,4.138,4.618,5.261,6.103,7.019,3.952,3.085,2.51,2.114,1.831,1.651,1.591,1.515,1.381,1.354,1.291,1.305,1.312,1.285,1.356,1.415,3.744,0.025,1.2
22.04,0.83,3.225,2.998,-0.99,0.143,-7.174,4.341,0.0,-0.077,0.025,3.744,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,0.489,0.888,1.289,1.687,2.086,2.481,2.868,3.245,3.599,3.911,4.157,4.307,4.333,4.229,4.028,3.76,3.443,3.093,2.718,2.328,1.93,1.531,1.134,0.745,0.363,-0.012,-0.381,-0.748,-1.113,-1.482,0.095,0.093,0.096,0.13,0.152,0.213,0.316,0.449,0.634,0.882,1.197,1.566,1.963,2.348,2.693,2.988,3.232,3.424,3.564,3.653,3.691,3.681,3.626,3.536,3.417,3.277,3.124,2.963,2.802,2.646,2.102,1.907,1.748,1.723,1.602,1.548,1.531,1.557,1.617,1.647,1.741,1.872,2.051,2.183,2.499,2.883,3.365,3.508,3.759,4.105,4.574,5.228,6.086,6.95,3.975,3.101,2.494,2.095,1.872,1.64,1.607,1.501,1.408,1.364,1.349,1.289,1.29,1.348,1.362,1.406,3.744,0.025,1.2
22.06,0.83,3.225,2.998,-0.99,0.143,-7.207,4.345,0.0,-0.067,0.025,3.744,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,0.456,0.855,1.255,1.654,2.053,2.448,2.835,3.212,3.566,3.878,4.123,4.274,4.3,4.196,3.995,3.726,3.41,3.059,2.685,2.295,1.897,1.497,1.101,0.712,0.33,-0.045,-0.414,-0.781,-1.147,-1.515,0.094,0.092,0.095,0.129,0.151,0.212,0.315,0.448,0.633,0.882,1.196,1.565,1.963,2.347,2.692,2.988,3.232,3.423,3.563,3.652,3.69,3.68,3.626,3.535,3.416,3.277,3.123,2.962,2.801,2.645,2.102,1.894,1.749,1.703,1.59,1.536,1.55,1.554,1.608,1.647,1.75,1.895,2.048,2.194,2.482,2.852,3.371,3.526,3.752,4.111,4.557,5.208,6.082,6.951,4.013,3.095,2.501,2.108,1.869,1.649,1.613,1.504,1.399,1.356,1.355,1.321,1.309,1.354,1.341,1.38,3.744,0.025,1.2
22.08,0.794,3.264,2.995,-0.989,0.146,-7.355,4.392,0.0,-0.067,0.044,3.745,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,0.302,0.701,1.101,1.499,1.898,2.293,2.679,3.055,3.408,3.72,3.964,4.114,4.138,4.033,3.831,3.562,3.245,2.894,2.519,2.129,1.731,1.332,0.936,0.547,0.166,-0.208,-0.577,-0.943,-1.308,-1.676,0.12,0.12,0.124,0.159,0.182,0.245,0.348,0.483,0.669,0.918,1.233,1.603,2.0,2.384,2.728,3.023,3.265,3.456,3.594,3.682,3.719,3.707,3.652,3.56,3.44,3.3,3.145,2.983,2.821,2.664,2.036,1.903,1.747,1.65,1.604,1.56,1.533,1.555,1.601,1.636,1.794,1.891,2.075,2.204,2.498,2.807,3.316,3.503,3.71,4.078,4.521,5.146,6.025,6.931,3.999,3.103,2.499,2.145,1.857,1.675,1.587,1.503,1.412,1.339,1.332,1.293,1.301,1.356,1.342,1.405,3.745,0.044,1.2
22.1,0.794,3.264,2.995,-0.989,0.146,-7.355,4.392,0.0,-0.042,0.044,3.745,-7.671,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,4.317,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,3.891,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,0.302,0.701,1.101,1.499,1.898,2.293,2.679,3.055,3.408,3.72,3.964,4.114,4.138,4.033,3.831,3.562,3.245,2.894,2.519,2.129,1.731,1.332,0.936,0.547,0.166,-0.208,-0.577,-0.943,-1.308,-1.676,0.12,0.12,0.124,0.159,0.182,0.245,0.348,0.483,0.669,0.918,1.233,1.603,2.0,2.384,2.728,3.023,3.265,3.456,3.594,3.682,3.719,3.707,3.652,3.56,3.44,3.3,3.145,2.983,2.821,2.664,1.997,1.857,1.719,1.592,1.545,1.507,1.494,1.561,1.55,1.657,1.757,1.904,2.012,2.214,2.418,2.76,3.181,3.343,3.596,3.942,4.328,4.886,5.818,6.703,7.284,3.139,2.598,2.197,1.955,1.752,1.621,1.539,1.515,1.404,1.399,1.353,1.355,1.414,1.403,1.454,3.745,0.044,1.2
22.12,0.776,3.301,2.996,-0.989,0.145,-7.568,4.423,0.0,-0.011,0.044,3.605,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,-5.696,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,1.6,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,4.172,0.486,0.886,1.284,1.683,2.078,2.464,2.84,3.194,3.505,3.75,3.899,3.924,3.82,3.618,3.349,3.032,2.682,2.307,1.917,1.52,1.12,0.724,0.335,-0.046,-0.42,-0.789,-1.155,-1.52,-1.888,-2.261,0.119,0.122,0.157,0.18,0.242,0.346,0.479,0.665,0.914,1.229,1.598,1.995,2.379,2.724,3.018,3.261,3.452,3.591,3.679,3.716,3.705,3.65,3.559,3.439,3.299,3.145,2.983,2.821,2.665,2.52,2.012,1.851,1.69,1.614,1.559,1.504,1.493,1.568,1.545,1.664,1.754,1.89,1.996,2.23,2.456,2.75,3.187,3.348,3.577,3.924,4.343,4.914,5.795,6.714,7.309,3.148,2.6,2.208,1.945,1.745,1.622,1.542,1.507,1.391,1.4,1.351,1.335,1.405,1.388,1.44,3.605,0.044,1.2
22.14,0.776,3.301,2.996,-0.989,0.145,-7.568,4.423,0.0,-0.011,0.044,3.605,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,-5.696,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,1.6,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,4.172,0.486,0.886,1.284,1.683,2.078,2.464,2.84,3.194,3.505,3.75,3.899,3.924,3.82,3.618,3.349,3.032,2.682,2.307,1.917,1.52,1.12,0.724,0.335,-0.046,-0.42,-0.789,-1.155,-1.52,-1.888,-2.261,0.119,0.122,0.157,0.18,0.242,0.346,0.479,0.665,0.914,1.229,1.598,1.995,2.379,2.724,3.018,3.261,3.452,3.591,3.679,3.716,3.705,3.65,3.559,3.439,3.299,3.145,2.983,2.821,2.665,2.52,1.951,1.807,1.647,1.587,1.524,1.503,1.502,1.505,1.575,1.656,1.741,1.837,1.945,2.211,2.393,2.7,3.064,3.227,3.422,3.721,4.141,4.701,5.575,6.459,7.084,3.179,2.656,2.223,2.001,1.789,1.659,1.551,1.499,1.451,1.398,1.371,1.417,1.405,1.451,1.493,3.605,0.044,1.2
22.16,0.776,3.301,2.996,-0.989,0.145,-7.568,4.423,0.0,-0.011,0.044,3.605,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,-5.696,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,1.6,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,4.172,0.486,0.886,1.284,1.683,2.078,2.464,2.84,3.194,3.505,3.75,3.899,3.924,3.82,3.618,3.349,3.032,2.682,2.307,1.917,1.52,1.12,0.724,0.335,-0.046,-0.42,-0.789,-1.155,-1.52,-1.888,-2.261,0.119,0.122,0.157,0.18,0.242,0.346,0.479,0.665,0.914,1.229,1.598,1.995,2.379,2.724,3.018,3.261,3.452,3.591,3.679,3.716,3.705,3.65,3.559,3.439,3.299,3.145,2.983,2.821,2.665,2.52,1.942,1.825,1.65,1.597,1.51,1.488,1.489,1.517,1.54,1.671,1.754,1.831,1.961,2.185,2.401,2.695,3.083,3.229,3.436,3.726,4.134,4.702,5.56,6.446,7.058,3.168,2.657,2.246,2.009,1.804,1.663,1.56,1.491,1.439,1.397,1.395,1.415,1.4,1.452,1.489,3.605,0.044,1.2
22.18,0.76,3.313,2.998,-0.99,0.143,-7.7,4.442,0.0,-0.011,0.051,3.603,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,-5.696,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,1.6,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,4.172,0.353,0.753,1.152,1.551,1.946,2.333,2.71,3.064,3.376,3.621,3.772,3.798,3.694,3.493,3.225,2.908,2.558,2.183,1.793,1.395,0.996,0.599,0.21,-0.172,-0.547,-0.916,-1.283,-1.649,-2.017,-2.39,0.118,0.121,0.155,0.177,0.238,0.34,0.474,0.658,0.907,1.222,1.591,1.988,2.373,2.718,3.013,3.257,3.449,3.588,3.678,3.716,3.705,3.651,3.56,3.442,3.302,3.149,2.988,2.826,2.671,2.527,1.959,1.798,1.654,1.59,1.493,1.5,1.505,1.497,1.565,1.654,1.742,1.84,1.945,2.21,2.403,2.7,3.07,3.221,3.429,3.732,4.13,4.707,5.592,6.462,7.073,3.172,2.642,2.255,2.021,1.81,1.656,1.542,1.5,1.444,1.393,1.406,1.402,1.416,1.444,1.482,3.603,0.051,1.2
22.2,0.74,3.378,3.005,-0.991,0.136,-7.832,4.461,0.0,-0.038,0.06,3.609,-8.066,-8.463,-8.862,-9.26,-9.66,-10.057,-10.449,-10.826,-11.17,-11.458,-11.66,-11.742,-11.694,-11.545,-11.321,-11.043,-10.723,-10.373,-10.0,-9.611,-9.215,-8.815,-8.416,-8.022,-7.631,-7.243,-6.858,-6.473,-6.086,-5.696,4.376,4.43,4.454,4.489,4.485,4.438,4.361,4.228,4.027,3.751,3.407,3.018,2.622,2.252,1.921,1.635,1.395,1.203,1.06,0.965,0.918,0.915,0.949,1.012,1.096,1.196,1.302,1.41,1.511,1.6,3.715,3.602,3.552,3.39,3.258,3.042,2.771,2.58,2.439,2.314,2.232,2.226,2.297,2.465,2.644,2.825,2.982,3.126,3.251,3.353,3.454,3.579,3.738,3.933,4.129,4.31,4.478,4.635,4.399,4.172,0.22,0.621,1.02,1.419,1.814,2.202,2.58,2.935,3.249,3.497,3.65,3.678,3.577,3.379,3.112,2.798,2.448,2.075,1.686,1.288,0.888,0.492,0.102,-0.281,-0.657,-1.028,-1.395,-1.762,-2.132,-2.506,0.116,0.116,0.147,0.167,0.225,0.325,0.455,0.638,0.884,1.197,1.565,1.962,2.348,2.694,2.991,3.237,3.432,3.574,3.666,3.707,3.699,3.648,3.56,3.444,3.307,3.156,2.998,2.839,2.686,2.545,1.946,1.769,1.651,1.544,1.516,1.498,1.502,1.548,1.601,1.684,1.71,1.792,2.022,2.144,2.415,2.658,2.914,3.117,3.294,3.615,3.973,4.566,5.358,6.324,6.903,3.248,2.728,2.291,2.007,1.792,1.65,1.567,1.476,1.459,1.452,1.397,1.409,1.461,1.459,1.5,3.609,0.06,1.2
