# This is F1TENTH simulation from 23.05.2023 at time 09:51:48
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
time,translational_control,angular_control,translational_control_calculated,angular_control_calculated,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0000,LIDAR_0001,LIDAR_0002,LIDAR_0003,LIDAR_0004,LIDAR_0005,LIDAR_0006,LIDAR_0007,LIDAR_0008,LIDAR_0009,LIDAR_0010,LIDAR_0011,LIDAR_0012,LIDAR_0013,LIDAR_0014,LIDAR_0015,LIDAR_0016,LIDAR_0017,LIDAR_0018,LIDAR_0019,LIDAR_0020,LIDAR_0021,LIDAR_0022,LIDAR_0023,LIDAR_0024,LIDAR_0025,LIDAR_0026,LIDAR_0027,LIDAR_0028,LIDAR_0029,LIDAR_0030,LIDAR_0031,LIDAR_0032,LIDAR_0033,LIDAR_0034,LIDAR_0035,LIDAR_0036,LIDAR_0037,LIDAR_0038,LIDAR_0039,LIDAR_0040,LIDAR_0041,LIDAR_0042,LIDAR_0043,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,mu
18.64,1.357,-0.958,1.082,-0.62,-3.298,-4.502,-1.793,2.771,0.0,2.915,-0.22,-0.976,-0.159,0.192,1.415,1.307,1.178,1.064,0.956,0.906,0.845,0.882,0.81,0.811,0.928,1.057,1.122,4.336,4.419,4.5,4.535,4.402,4.147,3.997,3.849,3.675,3.603,3.462,3.282,3.117,3.032,2.978,2.837,2.635,2.555,2.454,0.805,0.758,0.824,1.014,1.514,1.705,1.762,2.108,10.735,8.513,7.038,6.054,-3.538,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-4.983,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,2.566,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,0.522,0.877,1.183,1.374,1.417,1.407,1.292,1.082,0.802,0.472,0.108,-0.276,-0.672,-1.072,-1.468,-0.128,-0.31,-0.564,-0.912,-1.307,-1.407,-1.788,-2.126,-2.41,-2.635,-2.799,-2.904,-2.954,-2.953,-2.904,1.049
18.68,7.762,-1.566,8.0,-1.066,-3.332,-4.601,-1.677,2.391,0.0,2.234,-0.106,-0.994,-0.137,0.064,1.255,1.119,1.022,0.947,0.914,0.826,0.746,0.801,0.945,1.022,1.109,4.273,4.323,4.33,4.405,4.459,4.29,4.02,3.862,3.726,3.585,3.531,3.353,3.183,3.024,2.977,2.923,2.773,2.583,2.522,2.459,0.869,0.816,0.755,0.796,1.097,1.661,1.779,1.865,3.553,8.683,7.177,6.146,5.496,-3.538,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-4.983,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,2.566,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,0.402,0.733,1.008,1.157,1.155,1.133,0.975,0.727,0.416,0.063,-0.317,-0.712,-1.111,-1.507,-1.895,-0.164,-0.386,-0.674,-1.042,-1.439,-1.536,-1.902,-2.214,-2.464,-2.649,-2.77,-2.83,-2.834,-2.787,-2.692,1.049
18.72,8.031,-1.192,8.0,-1.066,-3.35,-4.701,-1.654,2.771,0.0,-0.515,-0.083,-0.997,-0.053,-0.064,1.171,1.082,0.941,0.876,0.808,0.768,0.849,0.884,0.998,1.014,4.165,4.183,4.248,4.315,4.402,4.296,4.074,3.877,3.736,3.578,3.46,3.366,3.158,3.087,2.953,2.845,2.835,2.682,2.539,2.476,2.389,2.247,0.82,0.774,0.746,0.773,1.605,1.8,1.839,3.574,8.561,7.068,6.131,5.588,-3.538,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-4.983,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,2.566,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,0.297,0.623,0.892,1.032,1.021,0.997,0.831,0.576,0.259,-0.098,-0.481,-0.877,-1.276,-1.671,-2.057,-0.163,-0.393,-0.687,-1.058,-1.455,-1.552,-1.913,-2.22,-2.462,-2.639,-2.752,-2.803,-2.798,-2.742,-2.638,1.049
18.76,-0.621,-0.813,-0.575,-1.066,-3.366,-4.816,-1.68,3.151,0.0,-0.903,-0.109,-0.994,-0.031,-0.192,1.217,1.074,0.951,0.861,0.838,0.865,0.899,0.981,1.036,1.049,4.057,4.167,4.239,4.253,4.316,4.205,4.049,3.833,3.682,3.5,3.352,3.292,3.18,2.976,2.858,2.849,2.778,2.673,2.505,2.403,2.378,2.274,2.107,2.031,0.763,0.769,0.747,1.668,1.824,1.899,9.27,7.651,6.529,5.873,-3.538,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-4.983,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,2.566,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,0.184,0.517,0.792,0.942,0.942,0.921,0.764,0.517,0.207,-0.146,-0.526,-0.92,-1.319,-1.716,-2.104,-0.153,-0.374,-0.661,-1.028,-1.425,-1.522,-1.888,-2.201,-2.452,-2.638,-2.76,-2.822,-2.828,-2.781,-2.688,1.049
18.8,2.877,-1.102,2.628,-0.635,-3.385,-4.935,-1.747,2.771,0.0,-2.734,-0.175,-0.985,-0.033,-0.32,1.242,1.094,0.992,0.865,0.877,0.962,0.923,0.941,1.023,3.988,4.031,4.115,4.133,4.148,4.192,4.248,4.04,3.823,3.637,3.495,3.305,3.192,3.075,2.955,2.837,2.696,2.711,2.632,2.591,2.444,2.306,2.287,2.271,2.121,1.994,0.872,0.745,0.743,0.733,1.873,1.893,8.664,7.372,6.397,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,0.42,0.714,0.888,0.914,0.899,0.767,0.541,0.248,-0.092,-0.462,-0.852,-1.25,-1.648,-2.042,-2.426,-0.34,-0.608,-0.965,-1.361,-1.46,-1.835,-2.164,-2.434,-2.644,-2.791,-2.878,-2.91,-2.89,-2.823,-2.713,1.049
18.84,2.503,-0.277,2.913,-0.608,-3.413,-5.043,-1.855,2.79,0.0,-3.003,-0.28,-0.96,-0.042,-0.448,1.448,1.247,1.1,0.913,0.903,0.969,0.933,0.967,1.012,3.954,3.944,4.0,4.078,4.07,4.111,4.105,4.091,3.898,3.647,3.505,3.381,3.206,3.126,2.992,2.863,2.796,2.674,2.618,2.613,2.517,2.428,2.316,2.298,2.201,2.143,2.069,1.946,1.362,0.792,0.797,0.786,1.95,8.984,7.561,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,0.343,0.665,0.876,0.944,0.94,0.849,0.66,0.399,0.083,-0.27,-0.647,-1.039,-1.438,-1.836,-2.23,-0.297,-0.532,-0.867,-1.258,-1.358,-1.746,-2.096,-2.397,-2.642,-2.828,-2.957,-3.032,-3.055,-3.031,-2.963,1.049
18.88,1.11,1.171,1.333,0.877,-3.453,-5.144,-1.993,2.626,0.0,-3.276,-0.41,-0.912,-0.028,-0.32,1.858,1.465,1.208,0.97,0.949,0.939,0.988,0.97,0.958,0.976,3.966,3.896,3.966,4.032,4.038,3.976,4.024,4.06,3.864,3.616,3.388,3.283,3.126,3.023,2.942,2.883,2.7,2.586,2.57,2.473,2.492,2.452,2.308,2.202,2.189,2.211,2.104,2.05,1.979,1.336,0.891,0.799,0.858,0.899,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,0.273,0.623,0.879,1.001,1.011,0.974,0.835,0.618,0.339,0.016,-0.34,-0.718,-1.11,-1.508,-1.907,-0.251,-0.44,-0.743,-1.121,-1.22,-1.616,-1.99,-2.324,-2.61,-2.843,-3.024,-3.152,-3.23,-3.261,-3.248,1.049
18.92,7.255,-1.285,6.892,-1.029,-3.499,-5.232,-2.12,2.246,0.0,-2.568,-0.522,-0.853,0.016,-0.192,2.193,1.818,1.415,1.17,0.972,0.943,0.976,0.947,0.964,0.983,3.912,3.916,3.906,3.883,3.938,3.993,3.883,3.989,3.933,3.755,3.58,3.306,3.216,3.074,2.958,2.892,2.79,2.645,2.532,2.485,2.483,2.453,2.411,2.327,2.227,2.198,2.21,2.171,2.068,2.013,1.95,1.409,0.949,0.874,-3.794,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.289,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,2.189,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,0.203,0.575,0.867,1.035,1.058,1.071,0.981,0.807,0.567,0.276,-0.055,-0.414,-0.792,-1.183,-1.58,-0.222,-0.364,-0.632,-0.992,-1.089,-1.487,-1.875,-2.234,-2.553,-2.825,-3.049,-3.224,-3.351,-3.432,-3.469,1.049
18.96,6.551,-1.265,6.758,-0.859,-3.551,-5.312,-2.179,2.626,0.0,-1.148,-0.572,-0.82,-0.029,-0.32,2.278,1.974,1.436,1.092,0.988,1.007,1.017,0.945,0.984,0.994,3.947,3.911,3.812,3.827,3.886,3.87,3.881,3.893,3.814,3.766,3.555,3.331,3.164,3.073,2.928,2.834,2.763,2.693,2.564,2.517,2.391,2.405,2.364,2.377,2.264,2.224,2.186,2.27,2.189,2.097,2.027,2.038,1.464,1.029,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,0.5,0.807,0.997,1.025,1.062,0.995,0.843,0.622,0.347,0.031,-0.317,-0.687,-1.073,-1.467,-1.866,-0.332,-0.582,-0.932,-1.027,-1.424,-1.816,-2.185,-2.517,-2.806,-3.05,-3.245,-3.394,-3.498,-3.56,-3.58,1.049
19.0,-0.625,-0.311,-1.0,0.052,-3.62,-5.399,-2.237,3.007,0.0,-1.999,-0.618,-0.786,-0.051,-0.448,2.413,2.122,1.452,1.044,1.043,0.995,1.037,0.965,0.97,1.094,3.894,3.842,3.799,3.787,3.783,3.784,3.792,3.765,3.742,3.754,3.541,3.352,3.138,3.035,2.915,2.775,2.717,2.68,2.542,2.503,2.392,2.362,2.326,2.346,2.317,2.262,2.165,2.206,2.269,2.223,2.136,2.081,2.076,1.556,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,0.408,0.729,0.938,0.972,1.032,0.988,0.858,0.656,0.399,0.097,-0.239,-0.6,-0.979,-1.369,-1.766,-0.302,-0.534,-0.872,-0.966,-1.359,-1.756,-2.132,-2.477,-2.782,-3.042,-3.258,-3.428,-3.555,-3.638,-3.682,1.049
19.04,-0.932,1.539,-1.0,1.066,-3.699,-5.481,-2.37,2.626,0.0,-3.912,-0.717,-0.697,-0.026,-0.32,2.8,2.469,1.99,1.21,1.094,1.028,1.002,1.029,0.945,0.979,3.996,3.824,3.749,3.746,3.708,3.711,3.671,3.628,3.63,3.631,3.656,3.501,3.232,3.102,2.916,2.849,2.726,2.645,2.615,2.523,2.442,2.375,2.268,2.341,2.341,2.343,2.337,2.213,2.187,2.271,2.283,2.236,2.152,2.151,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,0.329,0.679,0.931,0.977,1.088,1.097,1.017,0.864,0.648,0.384,0.079,-0.256,-0.615,-0.991,-1.378,-0.25,-0.437,-0.744,-0.833,-1.215,-1.614,-2.004,-2.372,-2.708,-3.007,-3.265,-3.482,-3.657,-3.792,-3.888,1.049
19.08,-0.748,-0.202,-1.0,-0.165,-3.774,-5.546,-2.51,2.246,0.0,-2.681,-0.807,-0.59,0.03,-0.192,3.589,3.033,2.528,1.916,1.172,1.056,1.003,0.975,0.928,0.906,1.084,4.006,3.846,3.728,3.706,3.651,3.624,3.663,3.627,3.533,3.576,3.585,3.447,3.273,3.033,2.889,2.785,2.664,2.595,2.511,2.491,2.497,2.407,2.336,2.272,2.32,2.335,2.327,2.298,2.254,2.306,2.341,2.353,2.267,-4.109,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.532,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,2.035,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,0.262,0.634,0.927,0.984,1.148,1.213,1.188,1.088,0.922,0.701,0.436,0.134,-0.197,-0.55,-0.921,-0.21,-0.346,-0.615,-0.697,-1.06,-1.453,-1.851,-2.237,-2.6,-2.932,-3.23,-3.492,-3.715,-3.901,-4.05,1.049
19.12,4.349,-0.61,4.169,-1.066,-3.842,-5.596,-2.603,1.865,0.0,-1.997,-0.858,-0.513,0.016,-0.192,3.839,3.482,2.816,2.336,1.192,1.103,1.069,0.992,0.924,0.928,1.036,4.07,3.873,3.775,3.666,3.6,3.533,3.567,3.512,3.49,3.482,3.496,3.468,3.287,3.143,2.886,2.815,2.717,2.591,2.539,2.497,2.475,2.435,2.385,2.258,2.282,2.287,2.303,2.367,2.394,2.295,2.299,2.328,2.36,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,0.58,0.896,0.961,1.158,1.258,1.271,1.206,1.074,0.885,0.648,0.372,0.063,-0.271,-0.626,-0.997,-0.294,-0.534,-0.61,-0.956,-1.342,-1.74,-2.134,-2.511,-2.862,-3.184,-3.472,-3.725,-3.943,-4.125,-4.274,1.049
19.16,3.892,0.393,3.744,0.71,-3.913,-5.634,-2.648,2.246,0.0,-1.071,-0.881,-0.474,-0.047,-0.32,3.917,3.621,2.994,2.373,1.209,1.135,1.056,1.008,0.902,0.952,1.063,4.058,3.872,3.705,3.616,3.573,3.489,3.443,3.456,3.439,3.388,3.38,3.428,3.311,3.153,2.939,2.808,2.683,2.586,2.497,2.449,2.436,2.367,2.367,2.313,2.271,2.268,2.313,2.342,2.345,2.371,2.329,2.349,2.418,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,0.512,0.839,0.907,1.119,1.237,1.268,1.221,1.106,0.933,0.711,0.448,0.151,-0.173,-0.52,-0.883,-0.268,-0.494,-0.567,-0.904,-1.284,-1.682,-2.078,-2.46,-2.82,-3.152,-3.452,-3.719,-3.952,-4.15,-4.315,1.049
19.2,2.182,1.323,2.528,1.066,-3.999,-5.673,-2.701,2.537,0.0,-1.402,-0.904,-0.427,-0.056,-0.192,4.171,3.819,3.196,2.542,1.205,1.078,1.021,0.917,0.869,0.957,1.006,4.155,3.938,3.739,3.612,3.511,3.454,3.384,3.41,3.359,3.314,3.337,3.308,3.273,3.134,2.976,2.766,2.625,2.622,2.522,2.401,2.408,2.356,2.331,2.295,2.314,2.27,2.267,2.339,2.39,2.397,2.409,2.383,2.434,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,0.431,0.77,0.842,1.071,1.209,1.261,1.235,1.14,0.987,0.783,0.536,0.254,-0.058,-0.394,-0.748,-0.238,-0.447,-0.516,-0.841,-1.215,-1.61,-2.009,-2.396,-2.765,-3.108,-3.421,-3.704,-3.953,-4.17,-4.354,1.049
19.24,-0.597,-0.752,-1.0,-1.066,-4.09,-5.708,-2.756,2.335,0.0,-0.936,-0.927,-0.376,-0.023,-0.064,4.382,3.934,3.46,2.828,1.217,1.157,0.959,0.938,0.948,0.977,4.398,4.143,3.904,3.703,3.587,3.457,3.371,3.322,3.277,3.253,3.272,3.222,3.203,3.21,3.109,2.986,2.841,2.727,2.607,2.516,2.425,2.374,2.356,2.331,2.357,2.268,2.276,2.289,2.296,2.373,2.427,2.527,2.453,2.471,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,0.346,0.695,0.771,1.018,1.176,1.249,1.246,1.173,1.04,0.855,0.626,0.359,0.062,-0.261,-0.605,-0.213,-0.403,-0.468,-0.78,-1.146,-1.538,-1.936,-2.329,-2.705,-3.059,-3.386,-3.683,-3.949,-4.184,-4.388,1.049
19.28,3.087,-0.817,2.85,-0.855,-4.172,-5.739,-2.79,1.954,0.0,-1.161,-0.939,-0.345,-0.025,-0.192,4.531,4.11,3.608,2.855,1.178,1.076,0.885,0.892,0.944,1.001,4.404,4.191,3.89,3.654,3.541,3.414,3.297,3.258,3.205,3.211,3.2,3.151,3.097,3.081,3.158,2.967,2.838,2.697,2.515,2.49,2.442,2.357,2.338,2.337,2.345,2.308,2.289,2.28,2.249,2.369,2.398,2.482,2.549,2.532,-4.491,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-5.641,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,2.032,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,0.265,0.621,0.698,0.956,1.126,1.213,1.223,1.163,1.043,0.87,0.652,0.396,0.108,-0.207,-0.543,-0.202,-0.379,-0.442,-0.745,-1.105,-1.495,-1.893,-2.288,-2.669,-3.028,-3.363,-3.669,-3.945,-4.191,-4.406,1.049
19.32,5.785,-0.613,5.538,-0.954,-4.25,-5.763,-2.833,2.155,0.0,-1.384,-0.953,-0.303,-0.062,-0.32,4.731,4.253,3.831,1.324,1.2,1.016,0.917,0.893,0.923,4.727,4.459,4.157,3.871,3.696,3.498,3.376,3.273,3.208,3.146,3.149,3.122,3.061,3.022,3.076,2.998,2.994,2.899,2.669,2.567,2.458,2.43,2.38,2.31,2.285,2.33,2.301,2.336,2.331,2.321,2.362,2.422,2.5,2.606,2.555,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,0.555,0.636,0.906,1.092,1.196,1.222,1.18,1.077,0.92,0.716,0.474,0.198,-0.106,-0.433,-0.779,-0.351,-0.41,-0.702,-1.054,-1.44,-1.838,-2.234,-2.62,-2.987,-3.33,-3.647,-3.936,-4.195,-4.424,-4.624,1.049
19.36,3.824,-1.031,3.866,-1.066,-4.34,-5.782,-2.894,2.535,0.0,-1.937,-0.97,-0.245,-0.08,-0.448,4.975,4.538,3.997,1.357,1.192,0.998,0.919,0.904,0.906,4.86,4.569,4.302,4.005,3.729,3.534,3.378,3.235,3.148,3.076,3.06,3.025,2.979,2.997,2.948,2.971,2.984,2.854,2.694,2.618,2.502,2.395,2.353,2.306,2.252,2.242,2.293,2.315,2.327,2.352,2.347,2.389,2.447,2.525,2.651,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,0.484,0.568,0.856,1.063,1.189,1.24,1.222,1.143,1.008,0.826,0.603,0.346,0.058,-0.254,-0.587,-0.314,-0.368,-0.642,-0.983,-1.361,-1.757,-2.155,-2.546,-2.922,-3.278,-3.609,-3.914,-4.191,-4.44,-4.66,1.049
19.4,-1.392,-0.313,-1.0,-0.131,-4.444,-5.796,-2.989,2.763,0.0,-2.828,-0.988,-0.152,-0.085,-0.448,5.467,4.896,4.413,3.906,1.197,0.941,0.909,0.899,0.889,5.097,4.743,4.418,4.11,3.808,3.542,3.353,3.202,3.144,3.009,2.977,2.925,2.898,2.869,2.878,2.83,2.886,2.883,2.745,2.636,2.53,2.466,2.339,2.347,2.306,2.26,2.259,2.31,2.355,2.325,2.355,2.327,2.409,2.536,2.597,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,0.406,0.495,0.808,1.046,1.208,1.297,1.317,1.274,1.176,1.029,0.838,0.61,0.351,0.063,-0.247,-0.264,-0.31,-0.556,-0.875,-1.24,-1.629,-2.027,-2.424,-2.811,-3.182,-3.533,-3.861,-4.164,-4.441,-4.693,1.049
19.44,-0.934,0.418,-1.0,0.417,-4.548,-5.799,-3.131,2.383,0.0,-3.608,-1.0,-0.01,-0.037,-0.32,6.39,5.682,5.048,4.438,1.445,1.168,0.907,0.896,0.903,5.437,5.092,4.749,4.435,4.036,3.784,3.517,3.296,3.151,3.033,2.939,2.864,2.838,2.809,2.788,2.728,2.759,2.776,2.772,2.747,2.662,2.575,2.446,2.364,2.345,2.304,2.243,2.243,2.261,2.297,2.354,2.4,2.441,2.456,2.508,-4.885,-4.98,-5.326,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-5.597,-5.565,-5.369,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,2.12,2.152,2.279,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,0.335,0.429,0.774,1.055,1.267,1.409,1.485,1.499,1.457,1.363,1.224,1.045,0.831,0.586,0.314,-0.206,-0.238,-0.438,-0.721,-1.058,-1.431,-1.823,-2.222,-2.618,-3.007,-3.381,-3.738,-4.074,-4.39,-4.682,1.049
